data;

param num_jobs := 600;

param num_mach := 20;

param T := 
12 233 1
13 233 36
14 233 52
15 233 86
16 233 89
17 233 89
18 233 38
19 233 64
20 233 34
1 234 88
2 234 74
3 234 27
4 234 66
5 234 64
6 234 30
7 234 69
8 234 81
9 234 64
10 234 43
11 234 63
12 234 18
13 234 29
14 234 76
15 234 71
16 234 37
17 234 5
18 234 44
19 234 48
20 234 62
1 235 38
2 235 40
3 235 92
4 235 51
5 235 3
6 235 77
7 235 23
8 235 88
9 235 81
10 235 27
11 235 79
12 235 34
13 235 86
14 235 17
15 235 95
16 235 66
17 235 86
18 235 22
19 235 73
20 235 5
1 236 95
2 236 70
3 236 58
4 236 96
5 236 10
6 236 27
7 236 15
8 236 4
9 236 33
10 236 49
11 236 25
12 236 30
13 236 3
14 236 10
15 236 75
16 236 62
17 236 4
18 236 44
19 236 6
20 236 34
1 237 64
2 237 56
3 237 23
4 237 21
5 237 27
6 237 3
7 237 16
8 237 23
9 237 73
10 237 28
11 237 19
12 237 13
13 237 34
14 237 22
15 237 9
16 237 36
17 237 1
18 237 31
19 237 40
20 237 98
1 238 48
2 238 37
3 238 44
4 238 80
5 238 5
6 238 84
7 238 45
8 238 57
9 238 47
10 238 23
11 238 87
12 238 23
13 238 5
14 238 1
15 238 57
16 238 35
17 238 97
18 238 4
19 238 43
20 238 43
1 239 39
2 239 66
3 239 87
4 239 51
5 239 84
6 239 58
7 239 9
8 239 41
9 239 4
10 239 37
11 239 89
12 239 55
13 239 11
14 239 42
15 239 77
16 239 2
17 239 71
18 239 32
19 239 39
20 239 49
1 240 83
2 240 16
3 240 53
4 240 14
5 240 91
6 240 35
7 240 49
8 240 56
9 240 80
10 240 70
11 240 12
12 240 45
13 240 71
14 240 7
15 240 19
16 240 51
17 240 96
18 240 67
19 240 84
20 240 77
1 241 42
2 241 98
3 241 9
4 241 48
5 241 74
6 241 80
7 241 77
8 241 96
9 241 99
10 241 74
11 241 48
12 241 41
13 241 12
14 241 48
15 241 19
16 241 32
17 241 33
18 241 39
19 241 75
20 241 2
1 242 54
2 242 30
3 242 42
4 242 63
5 242 28
6 242 71
7 242 10
8 242 34
9 242 67
10 242 63
11 242 93
12 242 77
13 242 58
14 242 67
15 242 53
16 242 88
17 242 91
18 242 39
19 242 79
20 242 79
1 243 56
2 243 83
3 243 24
4 243 22
5 243 74
6 243 72
7 243 36
8 243 64
9 243 56
10 243 90
11 243 19
12 243 28
13 243 90
14 243 83
15 243 36
16 243 46
17 243 34
18 243 34
19 243 14
20 243 12
1 244 36
2 244 87
3 244 29
4 244 35
5 244 17
6 244 99
7 244 85
8 244 29
9 244 6
10 244 85
11 244 3
12 244 80
13 244 77
14 244 83
15 244 74
16 244 74
17 244 60
18 244 66
19 244 85
20 244 65
1 245 11
2 245 70
3 245 73
4 245 33
5 245 59
6 245 12
7 245 79
8 245 55
9 245 88
10 245 19
11 245 44
12 245 83
13 245 88
14 245 7
15 245 14
16 245 10
17 245 1
18 245 52
19 245 76
20 245 59
1 246 60
2 246 62
3 246 47
4 246 44
5 246 72
6 246 51
7 246 67
8 246 65
9 246 3
10 246 38
11 246 85
12 246 49
13 246 65
14 246 62
15 246 36
16 246 50
17 246 24
18 246 70
19 246 38
20 246 66
1 247 59
2 247 4
3 247 70
4 247 38
5 247 56
6 247 16
7 247 6
8 247 26
9 247 15
10 247 82
11 247 5
12 247 11
13 247 89
14 247 89
15 247 98
16 247 29
17 247 19
18 247 13
19 247 26
20 247 54
1 248 81
2 248 18
3 248 83
4 248 96
5 248 10
6 248 49
7 248 16
8 248 55
9 248 42
10 248 91
11 248 64
12 248 70
13 248 83
14 248 16
15 248 22
16 248 52
17 248 16
18 248 34
19 248 95
20 248 70
1 249 82
2 249 50
3 249 56
4 249 51
5 249 27
6 249 61
7 249 24
8 249 7
9 249 64
10 249 48
11 249 32
12 249 89
13 249 19
14 249 64
15 249 60
16 249 53
17 249 52
18 249 17
19 249 28
20 249 60
1 250 70
2 250 85
3 250 90
4 250 71
5 250 69
6 250 35
7 250 83
8 250 93
9 250 89
10 250 10
11 250 5
12 250 93
13 250 49
14 250 17
15 250 25
16 250 87
17 250 98
18 250 52
19 250 71
20 250 63
1 251 27
2 251 86
3 251 26
4 251 6
5 251 86
6 251 64
7 251 31
8 251 26
9 251 25
10 251 52
11 251 94
12 251 19
13 251 56
14 251 38
15 251 33
16 251 86
17 251 97
18 251 91
19 251 98
20 251 19
1 252 45
2 252 15
3 252 89
4 252 13
5 252 79
6 252 46
7 252 13
8 252 69
9 252 26
10 252 9
11 252 73
12 252 98
13 252 97
14 252 11
15 252 5
16 252 29
17 252 97
18 252 29
19 252 42
20 252 88
1 253 75
2 253 44
3 253 47
4 253 23
5 253 46
6 253 10
7 253 90
8 253 50
9 253 16
10 253 70
11 253 70
12 253 72
13 253 93
14 253 51
15 253 38
16 253 7
17 253 59
18 253 2
19 253 30
20 253 80
1 254 28
2 254 58
3 254 47
4 254 29
5 254 34
6 254 55
7 254 24
8 254 73
9 254 14
10 254 96
11 254 74
12 254 77
13 254 76
14 254 82
15 254 25
16 254 1
17 254 79
18 254 41
19 254 45
20 254 6
1 255 43
2 255 4
3 255 56
4 255 87
5 255 93
6 255 44
7 255 71
8 255 18
9 255 94
10 255 49
11 255 93
12 255 46
13 255 17
14 255 3
15 255 90
16 255 80
17 255 65
18 255 3
19 255 96
20 255 43
1 256 39
2 256 32
3 256 39
4 256 92
5 256 18
6 256 59
7 256 72
8 256 24
9 256 91
10 256 46
11 256 61
12 256 17
13 256 70
14 256 79
15 256 74
16 256 88
17 256 48
18 256 48
19 256 44
20 256 56
1 257 11
2 257 57
3 257 30
4 257 31
5 257 2
6 257 21
7 257 82
8 257 96
9 257 93
10 257 92
11 257 93
12 257 31
13 257 26
14 257 28
15 257 82
16 257 99
17 257 12
18 257 68
19 257 44
20 257 1
1 258 15
2 258 19
3 258 87
4 258 56
5 258 56
6 258 33
7 258 99
8 258 87
9 258 6
10 258 43
11 258 43
12 258 91
13 258 54
14 258 93
15 258 70
16 258 39
17 258 85
18 258 67
19 258 89
20 258 33
1 259 86
2 259 12
3 259 45
4 259 19
5 259 69
6 259 1
7 259 82
8 259 26
9 259 87
10 259 4
11 259 4
12 259 78
13 259 74
14 259 26
15 259 52
16 259 12
17 259 32
18 259 55
19 259 64
20 259 84
1 260 61
2 260 35
3 260 87
4 260 61
5 260 92
6 260 31
7 260 57
8 260 12
9 260 66
10 260 74
11 260 56
12 260 62
13 260 85
14 260 99
15 260 37
16 260 77
17 260 11
18 260 97
19 260 50
20 260 66
1 261 99
2 261 62
3 261 21
4 261 44
5 261 91
6 261 13
7 261 69
8 261 87
9 261 98
10 261 85
11 261 59
12 261 71
13 261 52
14 261 56
15 261 31
16 261 64
17 261 11
18 261 39
19 261 38
20 261 30
1 262 40
2 262 51
3 262 13
4 262 67
5 262 2
6 262 48
7 262 13
8 262 65
9 262 38
10 262 87
11 262 30
12 262 76
13 262 18
14 262 43
15 262 71
16 262 23
17 262 83
18 262 2
19 262 34
20 262 99
1 263 26
2 263 17
3 263 33
4 263 27
5 263 63
6 263 67
7 263 57
8 263 64
9 263 19
10 263 93
11 263 70
12 263 15
13 263 94
14 263 80
15 263 72
16 263 48
17 263 16
18 263 1
19 263 75
20 263 33
1 264 82
2 264 68
3 264 97
4 264 77
5 264 36
6 264 44
7 264 42
8 264 81
9 264 62
10 264 91
11 264 26
12 264 79
13 264 55
14 264 92
15 264 90
16 264 19
17 264 25
18 264 53
19 264 84
20 264 90
1 265 41
2 265 69
3 265 19
4 265 26
5 265 16
6 265 26
7 265 28
8 265 16
9 265 79
10 265 52
11 265 85
12 265 18
13 265 21
14 265 66
15 265 63
16 265 54
17 265 66
18 265 67
19 265 27
20 265 23
1 266 36
2 266 55
3 266 7
4 266 71
5 266 98
6 266 8
7 266 97
8 266 6
9 266 12
10 266 28
11 266 65
12 266 34
13 266 28
14 266 44
15 266 55
16 266 61
17 266 82
18 266 24
19 266 59
20 266 98
1 267 14
2 267 47
3 267 61
4 267 47
5 267 76
6 267 31
7 267 69
8 267 56
9 267 42
10 267 15
11 267 26
12 267 89
13 267 7
14 267 45
15 267 19
16 267 33
17 267 38
18 267 10
19 267 75
20 267 34
1 268 44
2 268 31
3 268 81
4 268 51
5 268 47
6 268 94
7 268 59
8 268 58
9 268 71
10 268 90
11 268 26
12 268 37
13 268 12
14 268 83
15 268 77
16 268 36
17 268 18
18 268 41
19 268 91
20 268 96
1 269 17
2 269 91
3 269 47
4 269 64
5 269 72
6 269 89
7 269 91
8 269 40
9 269 25
10 269 96
11 269 4
12 269 39
13 269 87
14 269 27
15 269 50
16 269 62
17 269 86
18 269 2
19 269 19
20 269 93
1 270 53
2 270 17
3 270 71
4 270 85
5 270 35
6 270 11
7 270 67
8 270 90
9 270 57
10 270 98
11 270 36
12 270 52
13 270 63
14 270 4
15 270 10
16 270 68
17 270 27
18 270 91
19 270 33
20 270 76
1 271 82
2 271 19
3 271 20
4 271 45
5 271 54
6 271 8
7 271 22
8 271 51
9 271 54
10 271 48
11 271 31
12 271 84
13 271 93
14 271 69
15 271 23
16 271 14
17 271 16
18 271 31
19 271 23
20 271 5
1 272 54
2 272 36
3 272 45
4 272 65
5 272 76
6 272 57
7 272 37
8 272 61
9 272 59
10 272 34
11 272 37
12 272 45
13 272 4
14 272 77
15 272 18
16 272 66
17 272 97
18 272 93
19 272 77
20 272 67
1 273 81
2 273 16
3 273 96
4 273 83
5 273 53
6 273 93
7 273 89
8 273 6
9 273 58
10 273 94
11 273 93
12 273 62
13 273 12
14 273 11
15 273 91
16 273 40
17 273 70
18 273 62
19 273 60
20 273 43
1 274 52
2 274 74
3 274 79
4 274 61
5 274 51
6 274 25
7 274 53
8 274 7
9 274 23
10 274 30
11 274 32
12 274 22
13 274 16
14 274 89
15 274 29
16 274 85
17 274 90
18 274 11
19 274 62
20 274 56
1 275 35
2 275 7
3 275 85
4 275 35
5 275 79
6 275 5
7 275 82
8 275 47
9 275 79
10 275 30
11 275 22
12 275 52
13 275 86
14 275 45
15 275 17
16 275 53
17 275 58
18 275 68
19 275 34
20 275 55
1 276 73
2 276 88
3 276 34
4 276 91
5 276 29
6 276 55
7 276 46
8 276 24
9 276 56
10 276 17
11 276 16
12 276 78
13 276 89
14 276 22
15 276 64
16 276 84
17 276 53
18 276 30
19 276 56
20 276 19
1 277 58
2 277 70
3 277 68
4 277 65
5 277 35
6 277 58
7 277 91
8 277 64
9 277 30
10 277 61
11 277 32
12 277 95
13 277 44
14 277 68
15 277 63
16 277 18
17 277 9
18 277 3
19 277 76
20 277 69
1 278 97
2 278 86
3 278 9
4 278 96
5 278 36
6 278 48
7 278 52
8 278 61
9 278 71
10 278 23
11 278 85
12 278 53
13 278 83
14 278 98
15 278 55
16 278 99
17 278 70
18 278 1
19 278 28
20 278 52
1 279 38
2 279 13
3 279 70
4 279 97
5 279 71
6 279 93
7 279 34
8 279 5
9 279 67
10 279 20
11 279 52
12 279 35
13 279 57
14 279 70
15 279 80
16 279 50
17 279 58
18 279 43
19 279 30
20 279 5
1 280 19
2 280 47
3 280 74
4 280 12
5 280 48
6 280 30
7 280 47
8 280 11
9 280 55
10 280 36
11 280 32
12 280 88
13 280 29
14 280 82
15 280 36
16 280 18
17 280 39
18 280 16
19 280 91
20 280 20
1 281 34
2 281 97
3 281 18
4 281 68
5 281 73
6 281 96
7 281 55
8 281 93
9 281 12
10 281 18
11 281 35
12 281 44
13 281 28
14 281 91
15 281 61
16 281 20
17 281 70
18 281 81
19 281 15
20 281 92
1 282 51
2 282 6
3 282 94
4 282 58
5 282 17
6 282 80
7 282 70
8 282 8
9 282 73
10 282 15
11 282 16
12 282 96
13 282 61
14 282 29
15 282 24
16 282 60
17 282 79
18 282 66
19 282 38
20 282 92
1 283 20
2 283 33
3 283 63
4 283 95
5 283 72
6 283 74
7 283 17
8 283 68
9 283 85
10 283 69
11 283 38
12 283 79
13 283 15
14 283 26
15 283 85
16 283 61
17 283 85
18 283 69
19 283 73
20 283 2
1 284 49
2 284 95
3 284 19
4 284 33
5 284 20
6 284 8
7 284 27
8 284 38
9 284 4
10 284 62
11 284 18
12 284 31
13 284 79
14 284 3
15 284 69
16 284 67
17 284 75
18 284 37
19 284 43
20 284 10
1 285 50
2 285 16
3 285 3
4 285 44
5 285 96
6 285 89
7 285 62
8 285 11
9 285 91
10 285 64
11 285 2
12 285 28
13 285 85
14 285 87
15 285 44
16 285 87
17 285 1
18 285 30
19 285 93
20 285 69
1 286 70
2 286 41
3 286 66
4 286 2
5 286 55
6 286 91
7 286 65
8 286 54
9 286 2
10 286 51
11 286 76
12 286 63
13 286 41
14 286 42
15 286 6
16 286 97
17 286 43
18 286 68
19 286 63
20 286 35
1 287 60
2 287 29
3 287 72
4 287 1
5 287 46
6 287 50
7 287 69
8 287 87
9 287 16
10 287 93
11 287 97
12 287 61
13 287 97
14 287 35
15 287 39
16 287 17
17 287 81
18 287 16
19 287 20
20 287 42
1 288 63
2 288 12
3 288 87
4 288 10
5 288 55
6 288 70
7 288 48
8 288 91
9 288 96
10 288 8
11 288 7
12 288 74
13 288 88
14 288 82
15 288 58
16 288 25
17 288 39
18 288 67
19 288 6
20 288 20
1 289 98
2 289 95
3 289 21
4 289 58
5 289 2
6 289 54
7 289 71
8 289 97
9 289 67
10 289 43
11 289 60
12 289 4
13 289 18
14 289 42
15 289 75
16 289 94
17 289 11
18 289 25
19 289 40
20 289 16
1 290 93
2 290 31
3 290 98
4 290 85
5 290 40
6 290 92
7 290 90
8 290 93
9 290 21
10 290 51
11 290 95
12 290 39
13 290 1
14 290 38
15 290 53
16 290 45
17 290 90
18 290 85
19 290 84
20 290 84
1 291 86
2 291 94
3 291 71
4 291 4
5 291 67
6 291 91
7 291 76
8 291 30
9 291 44
10 291 33
11 291 2
12 291 98
13 291 66
14 291 39
15 291 25
16 291 38
17 291 54
18 291 79
19 291 57
20 291 88
1 292 91
2 292 39
3 292 15
4 292 61
5 292 95
6 292 22
7 292 90
8 292 45
9 292 70
10 292 91
11 292 81
12 292 28
13 292 86
14 292 39
15 292 97
16 292 91
17 292 60
18 292 36
19 292 57
20 292 87
1 293 14
2 293 22
3 293 57
4 293 9
5 293 43
6 293 7
7 293 54
8 293 16
9 293 36
10 293 16
11 293 7
12 293 83
13 293 95
14 293 93
15 293 72
16 293 68
17 293 76
18 293 51
19 293 39
20 293 21
1 294 41
2 294 13
3 294 47
4 294 93
5 294 85
6 294 99
7 294 37
8 294 11
9 294 88
10 294 78
11 294 18
12 294 8
13 294 98
14 294 21
15 294 42
16 294 54
17 294 48
18 294 88
19 294 39
20 294 18
1 295 63
2 295 24
3 295 43
4 295 37
5 295 24
6 295 8
7 295 10
8 295 5
9 295 55
10 295 31
11 295 11
12 295 73
13 295 98
14 295 64
15 295 50
16 295 61
17 295 69
18 295 52
19 295 51
20 295 90
1 296 91
2 296 47
3 296 91
4 296 90
5 296 96
6 296 61
7 296 96
8 296 78
9 296 97
10 296 13
11 296 14
12 296 54
13 296 84
14 296 79
15 296 29
16 296 1
17 296 12
18 296 98
19 296 2
20 296 79
1 297 68
2 297 67
3 297 27
4 297 45
5 297 35
6 297 40
7 297 42
8 297 26
9 297 96
10 297 21
11 297 54
12 297 49
13 297 52
14 297 97
15 297 44
16 297 5
17 297 28
18 297 74
19 297 71
20 297 69
1 298 7
2 298 85
3 298 96
4 298 52
5 298 16
6 298 9
7 298 83
8 298 12
9 298 42
10 298 9
11 298 55
12 298 67
13 298 67
14 298 69
15 298 16
16 298 15
17 298 35
18 298 9
19 298 57
20 298 95
1 299 94
2 299 84
3 299 21
4 299 96
5 299 98
6 299 14
7 299 74
8 299 78
9 299 31
10 299 94
11 299 24
12 299 50
13 299 83
14 299 89
15 299 89
16 299 52
17 299 45
18 299 90
19 299 86
20 299 97
1 300 40
2 300 10
3 300 10
4 300 5
5 300 29
6 300 46
7 300 13
8 300 1
9 300 80
10 300 17
11 300 13
12 300 91
13 300 61
14 300 69
15 300 83
16 300 30
17 300 7
18 300 3
19 300 13
20 300 8
1 301 64
2 301 58
3 301 19
4 301 84
5 301 33
6 301 84
7 301 73
8 301 7
9 301 33
10 301 53
11 301 72
12 301 76
13 301 78
14 301 97
15 301 39
16 301 92
17 301 47
18 301 9
19 301 63
20 301 62
1 302 49
2 302 85
3 302 8
4 302 51
5 302 67
6 302 59
7 302 32
8 302 35
9 302 95
10 302 99
11 302 24
12 302 49
13 302 11
14 302 2
15 302 28
16 302 75
17 302 55
18 302 6
19 302 15
20 302 85
1 303 7
2 303 79
3 303 35
4 303 54
5 303 74
6 303 97
7 303 48
8 303 97
9 303 36
10 303 70
11 303 19
12 303 94
13 303 14
14 303 15
15 303 25
16 303 24
17 303 49
18 303 83
19 303 14
20 303 86
1 304 30
2 304 67
3 304 6
4 304 28
5 304 67
6 304 64
7 304 35
8 304 62
9 304 44
10 304 65
11 304 64
12 304 71
13 304 65
14 304 2
15 304 27
16 304 25
17 304 89
18 304 59
19 304 74
20 304 48
1 305 32
2 305 45
3 305 39
4 305 35
5 305 41
6 305 80
7 305 29
8 305 74
9 305 17
10 305 27
11 305 33
12 305 50
13 305 19
14 305 94
15 305 86
16 305 28
17 305 56
18 305 84
19 305 26
20 305 28
1 306 90
2 306 52
3 306 52
4 306 59
5 306 78
6 306 4
7 306 56
8 306 73
9 306 33
10 306 58
11 306 91
12 306 39
13 306 90
14 306 50
15 306 90
16 306 58
17 306 93
18 306 34
19 306 69
20 306 80
1 307 51
2 307 24
3 307 55
4 307 80
5 307 20
6 307 95
7 307 30
8 307 2
9 307 19
10 307 6
11 307 98
12 307 90
13 307 80
14 307 33
15 307 93
16 307 60
17 307 85
18 307 21
19 307 90
20 307 73
1 308 57
2 308 99
3 308 1
4 308 28
5 308 87
6 308 3
7 308 50
8 308 78
9 308 30
10 308 5
11 308 77
12 308 35
13 308 99
14 308 62
15 308 99
16 308 18
17 308 33
18 308 12
19 308 31
20 308 63
1 309 16
2 309 71
3 309 56
4 309 10
5 309 93
6 309 47
7 309 85
8 309 98
9 309 96
10 309 42
11 309 55
12 309 85
13 309 60
14 309 12
15 309 41
16 309 36
17 309 19
18 309 21
19 309 1
20 309 49
1 310 5
2 310 96
3 310 65
4 310 45
5 310 84
6 310 79
7 310 45
8 310 95
9 310 4
10 310 12
11 310 18
12 310 91
13 310 28
14 310 26
15 310 12
16 310 82
17 310 7
18 310 16
19 310 9
20 310 13
1 311 93
2 311 7
3 311 33
4 311 61
5 311 87
6 311 51
7 311 81
8 311 48
9 311 3
10 311 26
11 311 32
12 311 61
13 311 65
14 311 92
15 311 30
16 311 31
17 311 95
18 311 65
19 311 30
20 311 33
1 312 24
2 312 90
3 312 52
4 312 30
5 312 57
6 312 15
7 312 84
8 312 46
9 312 91
10 312 32
11 312 27
12 312 56
13 312 24
14 312 4
15 312 63
16 312 42
17 312 26
18 312 3
19 312 24
20 312 16
1 313 74
2 313 40
3 313 43
4 313 48
5 313 57
6 313 51
7 313 52
8 313 26
9 313 92
10 313 62
11 313 46
12 313 42
13 313 30
14 313 69
15 313 28
16 313 84
17 313 26
18 313 88
19 313 3
20 313 76
1 314 16
2 314 69
3 314 83
4 314 95
5 314 12
6 314 75
7 314 45
8 314 56
9 314 11
10 314 73
11 314 5
12 314 53
13 314 91
14 314 86
15 314 42
16 314 78
17 314 19
18 314 7
19 314 92
20 314 81
1 315 8
2 315 62
3 315 49
4 315 20
5 315 5
6 315 94
7 315 70
8 315 26
9 315 77
10 315 93
11 315 1
12 315 87
13 315 39
14 315 74
15 315 10
16 315 10
17 315 46
18 315 17
19 315 36
20 315 23
1 316 23
2 316 1
3 316 90
4 316 37
5 316 33
6 316 92
7 316 42
8 316 63
9 316 85
10 316 70
11 316 97
12 316 58
13 316 43
14 316 9
15 316 46
16 316 55
17 316 75
18 316 43
19 316 41
20 316 90
1 317 72
2 317 84
3 317 23
4 317 35
5 317 22
6 317 72
7 317 16
8 317 95
9 317 89
10 317 72
11 317 47
12 317 50
13 317 85
14 317 48
15 317 83
16 317 10
17 317 94
18 317 83
19 317 65
20 317 49
1 318 87
2 318 32
3 318 93
4 318 33
5 318 68
6 318 1
7 318 6
8 318 26
9 318 14
10 318 14
11 318 31
12 318 76
13 318 96
14 318 11
15 318 21
16 318 11
17 318 15
18 318 65
19 318 95
20 318 61
1 319 73
2 319 39
3 319 53
4 319 33
5 319 70
6 319 3
7 319 17
8 319 77
9 319 95
10 319 88
11 319 42
12 319 26
13 319 49
14 319 54
15 319 92
16 319 98
17 319 27
18 319 83
19 319 55
20 319 95
1 320 39
2 320 35
3 320 65
4 320 47
5 320 51
6 320 29
7 320 52
8 320 47
9 320 66
10 320 31
11 320 28
12 320 30
13 320 1
14 320 66
15 320 82
16 320 57
17 320 92
18 320 82
19 320 57
20 320 12
1 321 75
2 321 37
3 321 11
4 321 18
5 321 92
6 321 79
7 321 87
8 321 57
9 321 31
10 321 56
11 321 76
12 321 22
13 321 15
14 321 61
15 321 3
16 321 30
17 321 60
18 321 94
19 321 84
20 321 16
1 322 21
2 322 24
3 322 70
4 322 38
5 322 43
6 322 52
7 322 22
8 322 99
9 322 14
10 322 28
11 322 5
12 322 44
13 322 91
14 322 60
15 322 16
16 322 92
17 322 33
18 322 25
19 322 55
20 322 31
1 323 63
2 323 71
3 323 12
4 323 48
5 323 48
6 323 72
7 323 33
8 323 17
9 323 68
10 323 63
11 323 91
12 323 26
13 323 17
14 323 73
15 323 67
16 323 37
17 323 44
18 323 49
19 323 18
20 323 22
1 324 39
2 324 10
3 324 90
4 324 75
5 324 23
6 324 93
7 324 11
8 324 54
9 324 82
10 324 84
11 324 53
12 324 50
13 324 76
14 324 30
15 324 59
16 324 8
17 324 93
18 324 76
19 324 80
20 324 61
1 325 39
2 325 96
3 325 56
4 325 28
5 325 86
6 325 89
7 325 44
8 325 92
9 325 16
10 325 61
11 325 72
12 325 76
13 325 20
14 325 22
15 325 79
16 325 67
17 325 70
18 325 69
19 325 58
20 325 46
1 326 47
2 326 31
3 326 26
4 326 63
5 326 94
6 326 86
7 326 76
8 326 23
9 326 50
10 326 6
11 326 2
12 326 84
13 326 58
14 326 53
15 326 68
16 326 9
17 326 61
18 326 55
19 326 9
20 326 82
1 327 43
2 327 42
3 327 47
4 327 7
5 327 55
6 327 87
7 327 69
8 327 45
9 327 52
10 327 25
11 327 26
12 327 52
13 327 29
14 327 10
15 327 95
16 327 32
17 327 10
18 327 46
19 327 78
20 327 5
1 328 64
2 328 23
3 328 84
4 328 69
5 328 29
6 328 95
7 328 27
8 328 97
9 328 65
10 328 31
11 328 52
12 328 2
13 328 78
14 328 97
15 328 60
16 328 44
17 328 85
18 328 55
19 328 91
20 328 2
1 329 10
2 329 98
3 329 91
4 329 93
5 329 25
6 329 45
7 329 71
8 329 31
9 329 86
10 329 66
11 329 38
12 329 54
13 329 23
14 329 13
15 329 52
16 329 62
17 329 78
18 329 88
19 329 36
20 329 60
1 330 18
2 330 55
3 330 48
4 330 56
5 330 46
6 330 86
7 330 88
8 330 7
9 330 97
10 330 98
11 330 10
12 330 88
13 330 3
14 330 29
15 330 39
16 330 32
17 330 29
18 330 39
19 330 43
20 330 49
1 331 59
2 331 54
3 331 84
4 331 60
5 331 63
6 331 89
7 331 59
8 331 77
9 331 51
10 331 95
11 331 11
12 331 2
13 331 35
14 331 41
15 331 54
16 331 67
17 331 41
18 331 18
19 331 66
20 331 5
1 332 27
2 332 22
3 332 19
4 332 27
5 332 12
6 332 58
7 332 62
8 332 66
9 332 28
10 332 67
11 332 84
12 332 90
13 332 33
14 332 71
15 332 8
16 332 2
17 332 66
18 332 92
19 332 93
20 332 87
1 333 13
2 333 84
3 333 72
4 333 67
5 333 27
6 333 78
7 333 10
8 333 71
9 333 28
10 333 52
11 333 85
12 333 35
13 333 49
14 333 51
15 333 49
16 333 98
17 333 38
18 333 27
19 333 60
20 333 37
1 334 5
2 334 83
3 334 50
4 334 72
5 334 82
6 334 30
7 334 51
8 334 47
9 334 55
10 334 90
11 334 75
12 334 35
13 334 50
14 334 23
15 334 49
16 334 40
17 334 99
18 334 35
19 334 37
20 334 17
1 335 41
2 335 3
3 335 96
4 335 86
5 335 89
6 335 42
7 335 61
8 335 50
9 335 4
10 335 81
11 335 41
12 335 21
13 335 39
14 335 19
15 335 80
16 335 27
17 335 52
18 335 91
19 335 22
20 335 52
1 336 4
2 336 74
3 336 58
4 336 22
5 336 68
6 336 81
7 336 79
8 336 43
9 336 54
10 336 54
11 336 41
12 336 68
13 336 86
14 336 32
15 336 7
16 336 35
17 336 16
18 336 77
19 336 51
20 336 92
1 337 48
2 337 66
3 337 22
4 337 37
5 337 4
6 337 79
7 337 96
8 337 98
9 337 57
10 337 71
11 337 78
12 337 63
13 337 28
14 337 64
15 337 27
16 337 17
17 337 96
18 337 32
19 337 7
20 337 39
1 338 87
2 338 55
3 338 11
4 338 4
5 338 39
6 338 58
7 338 81
8 338 46
9 338 43
10 338 63
11 338 45
12 338 1
13 338 36
14 338 28
15 338 25
16 338 40
17 338 68
18 338 50
19 338 3
20 338 47
1 339 84
2 339 37
3 339 43
4 339 15
5 339 87
6 339 8
7 339 2
8 339 51
9 339 79
10 339 47
11 339 85
12 339 27
13 339 90
14 339 36
15 339 16
16 339 14
17 339 45
18 339 46
19 339 45
20 339 72
1 340 29
2 340 34
3 340 4
4 340 14
5 340 47
6 340 17
7 340 83
8 340 26
9 340 97
10 340 88
11 340 85
12 340 47
13 340 89
14 340 6
15 340 91
16 340 31
17 340 91
18 340 75
19 340 34
20 340 21
1 341 86
2 341 1
3 341 74
4 341 48
5 341 51
6 341 70
7 341 10
8 341 4
9 341 21
10 341 16
11 341 77
12 341 59
13 341 79
14 341 53
15 341 21
16 341 34
17 341 86
18 341 82
19 341 36
20 341 30
1 342 51
2 342 33
3 342 16
4 342 86
5 342 98
6 342 47
7 342 58
8 342 25
9 342 92
10 342 69
11 342 8
12 342 87
13 342 4
14 342 69
15 342 42
16 342 81
17 342 52
18 342 6
19 342 30
20 342 94
1 343 54
2 343 37
3 343 18
4 343 39
5 343 45
6 343 6
7 343 22
8 343 30
9 343 75
10 343 77
11 343 29
12 343 25
13 343 83
14 343 94
15 343 46
16 343 66
17 343 10
18 343 81
19 343 38
20 343 98
1 344 86
2 344 14
3 344 41
4 344 73
5 344 40
6 344 31
7 344 65
8 344 44
9 344 70
10 344 70
11 344 95
12 344 20
13 344 99
14 344 32
15 344 64
16 344 32
17 344 20
18 344 8
19 344 65
20 344 31
1 345 57
2 345 54
3 345 19
4 345 24
5 345 47
6 345 65
7 345 13
8 345 2
9 345 87
10 345 82
11 345 79
12 345 42
13 345 19
14 345 61
15 345 83
16 345 66
17 345 24
18 345 65
19 345 28
20 345 94
1 346 79
2 346 67
3 346 9
4 346 27
5 346 85
6 346 73
7 346 70
8 346 50
9 346 46
10 346 99
11 346 43
12 346 34
13 346 95
14 346 68
15 346 68
16 346 77
17 346 84
18 346 11
19 346 34
20 346 24
1 347 71
2 347 74
3 347 93
4 347 37
5 347 75
6 347 91
7 347 19
8 347 21
9 347 4
10 347 52
11 347 21
12 347 28
13 347 48
14 347 74
15 347 54
16 347 78
17 347 10
18 347 86
19 347 48
20 347 91
1 348 8
2 348 48
3 348 79
4 348 96
5 348 74
6 348 77
7 348 46
8 348 77
9 348 40
10 348 72
11 348 11
12 348 77
13 348 68
14 348 32
15 348 44
16 348 51
17 348 90
18 348 10
19 348 61
20 348 51
1 349 48
2 349 74
3 349 45
4 349 79
5 349 39
6 349 49
7 349 98
8 349 51
9 349 39
10 349 49
11 349 69
12 349 47
13 349 38
14 349 47
15 349 32
16 349 43
17 349 97
18 349 38
19 349 33
