data;

param num_jobs := 500;

param num_mach := 60;

param T := 
10 254 68
11 254 82
12 254 29
13 254 61
14 254 72
15 254 12
16 254 38
17 254 5
18 254 79
19 254 94
20 254 20
21 254 24
22 254 50
23 254 59
24 254 29
25 254 65
26 254 46
27 254 6
28 254 96
29 254 83
30 254 19
31 254 12
32 254 82
33 254 39
34 254 25
35 254 79
36 254 72
37 254 81
38 254 15
39 254 46
40 254 55
41 254 75
42 254 58
43 254 81
44 254 77
45 254 71
46 254 1
47 254 50
48 254 65
49 254 50
50 254 73
51 254 99
52 254 54
53 254 83
54 254 83
55 254 18
56 254 73
57 254 83
58 254 73
59 254 65
60 254 74
1 255 47
2 255 17
3 255 57
4 255 94
5 255 11
6 255 98
7 255 87
8 255 1
9 255 65
10 255 82
11 255 90
12 255 50
13 255 14
14 255 76
15 255 87
16 255 69
17 255 50
18 255 51
19 255 77
20 255 38
21 255 8
22 255 51
23 255 48
24 255 13
25 255 6
26 255 31
27 255 35
28 255 49
29 255 79
30 255 89
31 255 53
32 255 1
33 255 80
34 255 87
35 255 62
36 255 97
37 255 88
38 255 75
39 255 54
40 255 29
41 255 63
42 255 57
43 255 78
44 255 1
45 255 22
46 255 82
47 255 27
48 255 26
49 255 42
50 255 30
51 255 61
52 255 74
53 255 3
54 255 26
55 255 41
56 255 94
57 255 21
58 255 21
59 255 93
60 255 69
1 256 58
2 256 1
3 256 35
4 256 89
5 256 85
6 256 22
7 256 19
8 256 38
9 256 44
10 256 91
11 256 96
12 256 24
13 256 34
14 256 29
15 256 95
16 256 25
17 256 22
18 256 77
19 256 53
20 256 99
21 256 54
22 256 62
23 256 67
24 256 97
25 256 97
26 256 7
27 256 59
28 256 79
29 256 69
30 256 55
31 256 32
32 256 7
33 256 11
34 256 57
35 256 3
36 256 86
37 256 26
38 256 30
39 256 21
40 256 69
41 256 84
42 256 78
43 256 7
44 256 32
45 256 52
46 256 57
47 256 80
48 256 97
49 256 27
50 256 12
51 256 44
52 256 78
53 256 59
54 256 94
55 256 66
56 256 43
57 256 98
58 256 96
59 256 56
60 256 33
1 257 9
2 257 2
3 257 39
4 257 88
5 257 21
6 257 57
7 257 73
8 257 68
9 257 32
10 257 43
11 257 63
12 257 54
13 257 58
14 257 61
15 257 52
16 257 82
17 257 8
18 257 73
19 257 22
20 257 51
21 257 38
22 257 77
23 257 9
24 257 82
25 257 91
26 257 93
27 257 29
28 257 51
29 257 45
30 257 94
31 257 64
32 257 1
33 257 9
34 257 3
35 257 52
36 257 2
37 257 58
38 257 39
39 257 92
40 257 47
41 257 95
42 257 15
43 257 41
44 257 63
45 257 51
46 257 63
47 257 78
48 257 89
49 257 3
50 257 77
51 257 59
52 257 76
53 257 45
54 257 14
55 257 79
56 257 62
57 257 53
58 257 47
59 257 27
60 257 70
1 258 20
2 258 94
3 258 92
4 258 12
5 258 55
6 258 67
7 258 65
8 258 91
9 258 83
10 258 92
11 258 32
12 258 66
13 258 73
14 258 17
15 258 54
16 258 72
17 258 91
18 258 99
19 258 8
20 258 49
21 258 53
22 258 40
23 258 86
24 258 21
25 258 28
26 258 7
27 258 15
28 258 6
29 258 6
30 258 60
31 258 33
32 258 56
33 258 44
34 258 86
35 258 25
36 258 78
37 258 46
38 258 78
39 258 20
40 258 59
41 258 45
42 258 48
43 258 88
44 258 4
45 258 86
46 258 40
47 258 2
48 258 67
49 258 41
50 258 82
51 258 38
52 258 39
53 258 90
54 258 3
55 258 45
56 258 92
57 258 55
58 258 84
59 258 2
60 258 29
1 259 78
2 259 63
3 259 24
4 259 75
5 259 75
6 259 54
7 259 24
8 259 96
9 259 93
10 259 85
11 259 12
12 259 66
13 259 79
14 259 82
15 259 87
16 259 67
17 259 20
18 259 98
19 259 84
20 259 43
21 259 7
22 259 21
23 259 43
24 259 21
25 259 59
26 259 76
27 259 33
28 259 54
29 259 83
30 259 23
31 259 53
32 259 83
33 259 64
34 259 2
35 259 77
36 259 98
37 259 13
38 259 78
39 259 27
40 259 44
41 259 27
42 259 13
43 259 85
44 259 29
45 259 17
46 259 20
47 259 78
48 259 99
49 259 24
50 259 26
51 259 5
52 259 99
53 259 30
54 259 16
55 259 75
56 259 39
57 259 19
58 259 44
59 259 95
60 259 28
1 260 60
2 260 42
3 260 7
4 260 54
5 260 17
6 260 45
7 260 69
8 260 6
9 260 94
10 260 35
11 260 49
12 260 81
13 260 83
14 260 50
15 260 39
16 260 24
17 260 70
18 260 28
19 260 40
20 260 76
21 260 10
22 260 73
23 260 67
24 260 45
25 260 92
26 260 66
27 260 63
28 260 21
29 260 41
30 260 57
31 260 31
32 260 93
33 260 21
34 260 8
35 260 31
36 260 55
37 260 59
38 260 81
39 260 82
40 260 85
41 260 97
42 260 93
43 260 81
44 260 51
45 260 22
46 260 60
47 260 22
48 260 85
49 260 46
50 260 19
51 260 76
52 260 6
53 260 56
54 260 16
55 260 78
56 260 97
57 260 17
58 260 66
59 260 10
60 260 76
1 261 14
2 261 39
3 261 90
4 261 88
5 261 89
6 261 30
7 261 16
8 261 38
9 261 73
10 261 20
11 261 96
12 261 32
13 261 37
14 261 22
15 261 90
16 261 80
17 261 8
18 261 76
19 261 35
20 261 3
21 261 40
22 261 53
23 261 18
24 261 28
25 261 5
26 261 48
27 261 45
28 261 81
29 261 62
30 261 4
31 261 96
32 261 97
33 261 38
34 261 81
35 261 74
36 261 7
37 261 80
38 261 66
39 261 80
40 261 83
41 261 9
42 261 89
43 261 95
44 261 51
45 261 66
46 261 79
47 261 23
48 261 78
49 261 27
50 261 2
51 261 31
52 261 27
53 261 33
54 261 33
55 261 22
56 261 17
57 261 59
58 261 83
59 261 76
60 261 29
1 262 29
2 262 62
3 262 81
4 262 60
5 262 29
6 262 47
7 262 36
8 262 4
9 262 96
10 262 18
11 262 72
12 262 8
13 262 78
14 262 39
15 262 64
16 262 52
17 262 81
18 262 24
19 262 97
20 262 37
21 262 75
22 262 9
23 262 14
24 262 63
25 262 98
26 262 9
27 262 71
28 262 78
29 262 89
30 262 56
31 262 82
32 262 79
33 262 54
34 262 22
35 262 98
36 262 24
37 262 16
38 262 71
39 262 80
40 262 87
41 262 30
42 262 32
43 262 61
44 262 57
45 262 57
46 262 40
47 262 89
48 262 55
49 262 15
50 262 8
51 262 13
52 262 30
53 262 64
54 262 41
55 262 37
56 262 78
57 262 97
58 262 74
59 262 78
60 262 52
1 263 30
2 263 22
3 263 75
4 263 81
5 263 16
6 263 56
7 263 59
8 263 28
9 263 41
10 263 57
11 263 63
12 263 29
13 263 61
14 263 1
15 263 47
16 263 14
17 263 86
18 263 80
19 263 58
20 263 85
21 263 38
22 263 77
23 263 43
24 263 17
25 263 19
26 263 13
27 263 10
28 263 93
29 263 80
30 263 70
31 263 77
32 263 10
33 263 77
34 263 56
35 263 70
36 263 90
37 263 31
38 263 37
39 263 49
40 263 96
41 263 63
42 263 77
43 263 93
44 263 54
45 263 60
46 263 60
47 263 55
48 263 90
49 263 70
50 263 72
51 263 59
52 263 80
53 263 61
54 263 75
55 263 38
56 263 36
57 263 78
58 263 9
59 263 90
60 263 90
1 264 88
2 264 80
3 264 34
4 264 57
5 264 93
6 264 53
7 264 80
8 264 71
9 264 54
10 264 28
11 264 34
12 264 38
13 264 52
14 264 77
15 264 30
16 264 47
17 264 85
18 264 95
19 264 36
20 264 33
21 264 78
22 264 45
23 264 85
24 264 80
25 264 36
26 264 40
27 264 25
28 264 12
29 264 96
30 264 82
31 264 88
32 264 6
33 264 48
34 264 37
35 264 38
36 264 31
37 264 5
38 264 31
39 264 23
40 264 94
41 264 80
42 264 90
43 264 52
44 264 40
45 264 94
46 264 72
47 264 82
48 264 50
49 264 86
50 264 33
51 264 69
52 264 21
53 264 43
54 264 51
55 264 29
56 264 37
57 264 51
58 264 6
59 264 8
60 264 50
1 265 41
2 265 60
3 265 65
4 265 36
5 265 77
6 265 16
7 265 5
8 265 2
9 265 99
10 265 23
11 265 18
12 265 39
13 265 44
14 265 80
15 265 23
16 265 76
17 265 89
18 265 46
19 265 15
20 265 62
21 265 1
22 265 47
23 265 59
24 265 65
25 265 60
26 265 60
27 265 82
28 265 7
29 265 34
30 265 98
31 265 66
32 265 39
33 265 93
34 265 36
35 265 35
36 265 36
37 265 84
38 265 36
39 265 78
40 265 72
41 265 32
42 265 87
43 265 83
44 265 92
45 265 17
46 265 48
47 265 38
48 265 3
49 265 51
50 265 55
51 265 41
52 265 43
53 265 52
54 265 56
55 265 37
56 265 13
57 265 91
58 265 64
59 265 43
60 265 57
1 266 52
2 266 44
3 266 58
4 266 51
5 266 49
6 266 74
7 266 61
8 266 16
9 266 63
10 266 66
11 266 28
12 266 79
13 266 21
14 266 1
15 266 41
16 266 49
17 266 11
18 266 41
19 266 68
20 266 55
21 266 6
22 266 24
23 266 26
24 266 6
25 266 58
26 266 25
27 266 61
28 266 38
29 266 61
30 266 76
31 266 7
32 266 62
33 266 13
34 266 60
35 266 17
36 266 40
37 266 17
38 266 14
39 266 62
40 266 47
41 266 99
42 266 17
43 266 51
44 266 92
45 266 48
46 266 60
47 266 15
48 266 12
49 266 77
50 266 2
51 266 60
52 266 55
53 266 96
54 266 49
55 266 87
56 266 26
57 266 22
58 266 62
59 266 16
60 266 53
1 267 59
2 267 29
3 267 74
4 267 2
5 267 61
6 267 63
7 267 51
8 267 43
9 267 22
10 267 57
11 267 5
12 267 54
13 267 67
14 267 45
15 267 68
16 267 12
17 267 58
18 267 83
19 267 28
20 267 91
21 267 6
22 267 65
23 267 37
24 267 8
25 267 78
26 267 97
27 267 94
28 267 34
29 267 37
30 267 23
31 267 12
32 267 2
33 267 37
34 267 72
35 267 44
36 267 66
37 267 81
38 267 62
39 267 49
40 267 81
41 267 1
42 267 83
43 267 9
44 267 25
45 267 30
46 267 53
47 267 31
48 267 72
49 267 62
50 267 8
51 267 9
52 267 7
53 267 26
54 267 65
55 267 98
56 267 97
57 267 21
58 267 5
59 267 66
60 267 18
1 268 87
2 268 8
3 268 88
4 268 58
5 268 14
6 268 81
7 268 19
8 268 53
9 268 95
10 268 61
11 268 72
12 268 56
13 268 6
14 268 39
15 268 44
16 268 1
17 268 39
18 268 90
19 268 15
20 268 43
21 268 34
22 268 90
23 268 82
24 268 82
25 268 5
26 268 30
27 268 22
28 268 94
29 268 8
30 268 77
31 268 74
32 268 26
33 268 43
34 268 60
35 268 8
36 268 32
37 268 69
38 268 49
39 268 3
40 268 67
41 268 69
42 268 62
43 268 61
44 268 55
45 268 4
46 268 39
47 268 35
48 268 82
49 268 35
50 268 48
51 268 22
52 268 22
53 268 13
54 268 12
55 268 79
56 268 53
57 268 50
58 268 81
59 268 59
60 268 52
1 269 38
2 269 93
3 269 44
4 269 62
5 269 65
6 269 73
7 269 62
8 269 64
9 269 49
10 269 88
11 269 1
12 269 22
13 269 2
14 269 60
15 269 32
16 269 44
17 269 73
18 269 73
19 269 55
20 269 29
21 269 48
22 269 65
23 269 80
24 269 42
25 269 98
26 269 68
27 269 32
28 269 61
29 269 9
30 269 39
31 269 39
32 269 3
33 269 24
34 269 99
35 269 49
36 269 89
37 269 4
38 269 81
39 269 68
40 269 30
41 269 61
42 269 34
43 269 18
44 269 36
45 269 34
46 269 46
47 269 77
48 269 77
49 269 9
50 269 97
51 269 30
52 269 57
53 269 98
54 269 25
55 269 48
56 269 70
57 269 60
58 269 80
59 269 70
60 269 55
1 270 64
2 270 16
3 270 69
4 270 66
5 270 89
6 270 15
7 270 17
8 270 27
9 270 96
10 270 65
11 270 70
12 270 36
13 270 81
14 270 38
15 270 63
16 270 40
17 270 47
18 270 6
19 270 66
20 270 86
21 270 18
22 270 41
23 270 38
24 270 40
25 270 94
26 270 56
27 270 6
28 270 5
29 270 26
30 270 87
31 270 29
32 270 92
33 270 42
34 270 20
35 270 32
36 270 42
37 270 76
38 270 26
39 270 25
40 270 53
41 270 72
42 270 54
43 270 39
44 270 23
45 270 45
46 270 77
47 270 47
48 270 68
49 270 58
50 270 23
51 270 44
52 270 89
53 270 24
54 270 1
55 270 6
56 270 10
57 270 32
58 270 35
59 270 62
60 270 76
1 271 91
2 271 48
3 271 44
4 271 39
5 271 5
6 271 58
7 271 85
8 271 14
9 271 39
10 271 92
11 271 2
12 271 5
13 271 47
14 271 17
15 271 70
16 271 62
17 271 55
18 271 46
19 271 81
20 271 66
21 271 27
22 271 72
23 271 35
24 271 86
25 271 62
26 271 47
27 271 16
28 271 56
29 271 99
30 271 78
31 271 53
32 271 51
33 271 15
34 271 43
35 271 52
36 271 67
37 271 56
38 271 28
39 271 66
40 271 47
41 271 45
42 271 43
43 271 31
44 271 74
45 271 28
46 271 72
47 271 89
48 271 60
49 271 75
50 271 58
51 271 77
52 271 86
53 271 49
54 271 27
55 271 37
56 271 60
57 271 84
58 271 17
59 271 99
60 271 28
1 272 70
2 272 52
3 272 41
4 272 24
5 272 18
6 272 72
7 272 92
8 272 59
9 272 36
10 272 25
11 272 86
12 272 91
13 272 76
14 272 76
15 272 43
16 272 15
17 272 9
18 272 83
19 272 46
20 272 55
21 272 37
22 272 49
23 272 49
24 272 86
25 272 61
26 272 55
27 272 26
28 272 74
29 272 53
30 272 21
31 272 41
32 272 30
33 272 11
34 272 67
35 272 13
36 272 25
37 272 88
38 272 56
39 272 5
40 272 2
41 272 26
42 272 40
43 272 34
44 272 79
45 272 30
46 272 61
47 272 24
48 272 34
49 272 75
50 272 57
51 272 16
52 272 19
53 272 33
54 272 76
55 272 15
56 272 36
57 272 38
58 272 19
59 272 53
60 272 79
1 273 47
2 273 38
3 273 74
4 273 24
5 273 74
6 273 78
7 273 85
8 273 17
9 273 77
10 273 35
11 273 31
12 273 91
13 273 46
14 273 58
15 273 76
16 273 24
17 273 16
18 273 39
19 273 10
20 273 99
21 273 98
22 273 47
23 273 4
24 273 55
25 273 21
26 273 15
27 273 90
28 273 9
29 273 93
30 273 76
31 273 48
32 273 4
33 273 59
34 273 18
35 273 86
36 273 33
37 273 2
38 273 86
39 273 98
40 273 96
41 273 98
42 273 71
43 273 15
44 273 33
45 273 54
46 273 60
47 273 54
48 273 23
49 273 59
50 273 18
51 273 86
52 273 37
53 273 42
54 273 51
55 273 38
56 273 1
57 273 23
58 273 60
59 273 96
60 273 88
1 274 81
2 274 82
3 274 16
4 274 63
5 274 96
6 274 81
7 274 16
8 274 34
9 274 27
10 274 38
11 274 21
12 274 90
13 274 31
14 274 46
15 274 99
16 274 39
17 274 48
18 274 23
19 274 85
20 274 57
21 274 97
22 274 78
23 274 94
24 274 28
25 274 57
26 274 13
27 274 75
28 274 25
29 274 24
30 274 30
31 274 52
32 274 65
33 274 93
34 274 85
35 274 38
36 274 54
37 274 78
38 274 19
39 274 53
40 274 66
41 274 69
42 274 24
43 274 48
44 274 61
45 274 17
46 274 61
47 274 34
48 274 29
49 274 64
50 274 17
51 274 66
52 274 89
53 274 84
54 274 72
55 274 24
56 274 14
57 274 82
58 274 23
59 274 1
60 274 30
1 275 75
2 275 60
3 275 79
4 275 40
5 275 61
6 275 28
7 275 73
8 275 55
9 275 40
10 275 90
11 275 38
12 275 22
13 275 39
14 275 81
15 275 1
16 275 1
17 275 64
18 275 38
19 275 65
20 275 30
21 275 79
22 275 10
23 275 68
24 275 66
25 275 86
26 275 20
27 275 17
28 275 92
29 275 50
30 275 15
31 275 21
32 275 52
33 275 89
34 275 10
35 275 4
36 275 18
37 275 56
38 275 52
39 275 57
40 275 30
41 275 31
42 275 27
43 275 65
44 275 53
45 275 36
46 275 92
47 275 27
48 275 38
49 275 43
50 275 19
51 275 42
52 275 78
53 275 9
54 275 63
55 275 39
56 275 15
57 275 84
58 275 13
59 275 67
60 275 21
1 276 76
2 276 67
3 276 74
4 276 59
5 276 45
6 276 54
7 276 50
8 276 13
9 276 85
10 276 90
11 276 1
12 276 22
13 276 13
14 276 31
15 276 78
16 276 72
17 276 47
18 276 84
19 276 1
20 276 31
21 276 89
22 276 68
23 276 17
24 276 17
25 276 5
26 276 35
27 276 5
28 276 48
29 276 73
30 276 12
31 276 20
32 276 13
33 276 69
34 276 7
35 276 22
36 276 52
37 276 85
38 276 93
39 276 44
40 276 48
41 276 99
42 276 74
43 276 90
44 276 59
45 276 62
46 276 74
47 276 73
48 276 45
49 276 49
50 276 30
51 276 23
52 276 72
53 276 2
54 276 67
55 276 41
56 276 96
57 276 62
58 276 77
59 276 65
60 276 58
1 277 60
2 277 49
3 277 72
4 277 39
5 277 26
6 277 4
7 277 54
8 277 63
9 277 14
10 277 45
11 277 16
12 277 53
13 277 85
14 277 29
15 277 93
16 277 53
17 277 71
18 277 97
19 277 97
20 277 98
21 277 10
22 277 47
23 277 22
24 277 87
25 277 44
26 277 20
27 277 70
28 277 77
29 277 12
30 277 40
31 277 98
32 277 25
33 277 70
34 277 27
35 277 72
36 277 30
37 277 31
38 277 72
39 277 86
40 277 61
41 277 4
42 277 46
43 277 94
44 277 66
45 277 70
46 277 74
47 277 49
48 277 97
49 277 45
50 277 14
51 277 52
52 277 15
53 277 82
54 277 98
55 277 51
56 277 34
57 277 42
58 277 51
59 277 60
60 277 24
1 278 25
2 278 64
3 278 59
4 278 6
5 278 40
6 278 19
7 278 21
8 278 73
9 278 60
10 278 75
11 278 60
12 278 45
13 278 86
14 278 57
15 278 12
16 278 32
17 278 19
18 278 28
19 278 76
20 278 67
21 278 1
22 278 6
23 278 85
24 278 37
25 278 13
26 278 94
27 278 91
28 278 3
29 278 88
30 278 3
31 278 66
32 278 13
33 278 13
34 278 89
35 278 79
36 278 45
37 278 19
38 278 65
39 278 68
40 278 15
41 278 77
42 278 17
43 278 46
44 278 46
45 278 63
46 278 56
47 278 2
48 278 5
49 278 36
50 278 99
51 278 69
52 278 23
53 278 73
54 278 27
55 278 1
56 278 63
57 278 32
58 278 87
59 278 50
60 278 17
1 279 38
2 279 40
3 279 50
4 279 26
5 279 24
6 279 50
7 279 66
8 279 68
9 279 74
10 279 81
11 279 19
12 279 56
13 279 34
14 279 51
15 279 39
16 279 29
17 279 93
18 279 44
19 279 97
20 279 46
21 279 65
22 279 96
23 279 98
24 279 6
25 279 9
26 279 99
27 279 52
28 279 50
29 279 65
30 279 76
31 279 60
32 279 34
33 279 10
34 279 48
35 279 71
36 279 53
37 279 47
38 279 75
39 279 3
40 279 82
41 279 84
42 279 50
43 279 26
44 279 58
45 279 73
46 279 73
47 279 60
48 279 92
49 279 6
50 279 39
51 279 37
52 279 24
53 279 91
54 279 22
55 279 12
56 279 40
57 279 69
58 279 18
59 279 45
60 279 14
1 280 22
2 280 8
3 280 82
4 280 42
5 280 87
6 280 31
7 280 91
8 280 91
9 280 9
10 280 90
11 280 51
12 280 80
13 280 42
14 280 25
15 280 96
16 280 41
17 280 26
18 280 26
19 280 59
20 280 66
21 280 89
22 280 82
23 280 57
24 280 16
25 280 35
26 280 71
27 280 33
28 280 35
29 280 30
30 280 45
31 280 37
32 280 26
33 280 3
34 280 69
35 280 5
36 280 63
37 280 20
38 280 15
39 280 74
40 280 49
41 280 76
42 280 14
43 280 48
44 280 35
45 280 55
46 280 29
47 280 89
48 280 80
49 280 12
50 280 96
51 280 11
52 280 15
53 280 1
54 280 33
55 280 97
56 280 7
57 280 56
58 280 39
59 280 61
60 280 78
1 281 79
2 281 17
3 281 35
4 281 17
5 281 97
6 281 97
7 281 39
8 281 54
9 281 17
10 281 44
11 281 85
12 281 38
13 281 55
14 281 61
15 281 7
16 281 3
17 281 45
18 281 59
19 281 12
20 281 11
21 281 39
22 281 18
23 281 17
24 281 34
25 281 56
26 281 73
27 281 99
28 281 89
29 281 57
30 281 11
31 281 76
32 281 46
33 281 21
34 281 36
35 281 1
36 281 74
37 281 85
38 281 73
39 281 27
40 281 99
41 281 54
42 281 85
43 281 91
44 281 79
45 281 90
46 281 45
47 281 19
48 281 24
49 281 46
50 281 77
51 281 26
52 281 24
53 281 7
54 281 69
55 281 5
56 281 52
57 281 40
58 281 4
59 281 5
60 281 63
1 282 75
2 282 71
3 282 30
4 282 92
5 282 72
6 282 79
7 282 46
8 282 45
9 282 34
10 282 21
11 282 33
12 282 22
13 282 73
14 282 25
15 282 61
16 282 3
17 282 65
18 282 68
19 282 50
20 282 21
21 282 10
22 282 21
23 282 45
24 282 69
25 282 3
26 282 72
27 282 31
28 282 33
29 282 97
30 282 44
31 282 59
32 282 36
33 282 89
34 282 99
35 282 54
36 282 57
37 282 66
38 282 89
39 282 32
40 282 34
41 282 98
42 282 13
43 282 52
44 282 73
45 282 76
46 282 69
47 282 64
48 282 46
49 282 2
50 282 35
51 282 45
52 282 98
53 282 97
54 282 93
55 282 32
56 282 56
57 282 2
58 282 96
59 282 76
60 282 68
1 283 41
2 283 38
3 283 7
4 283 26
5 283 18
6 283 68
7 283 53
8 283 60
9 283 47
10 283 84
11 283 75
12 283 1
13 283 27
14 283 64
15 283 4
16 283 41
17 283 32
18 283 44
19 283 71
20 283 53
21 283 63
22 283 39
23 283 24
24 283 45
25 283 88
26 283 71
27 283 2
28 283 49
29 283 70
30 283 57
31 283 48
32 283 87
33 283 45
34 283 47
35 283 94
36 283 54
37 283 15
38 283 47
39 283 13
40 283 9
41 283 74
42 283 48
43 283 43
44 283 66
45 283 52
46 283 38
47 283 33
48 283 43
49 283 72
50 283 97
51 283 56
52 283 76
53 283 49
54 283 74
55 283 82
56 283 32
57 283 74
58 283 1
59 283 23
60 283 71
1 284 62
2 284 12
3 284 82
4 284 51
5 284 48
6 284 53
7 284 73
8 284 54
9 284 77
10 284 1
11 284 92
12 284 87
13 284 23
14 284 37
15 284 51
16 284 7
17 284 99
18 284 41
19 284 14
20 284 32
21 284 91
22 284 97
23 284 93
24 284 77
25 284 99
26 284 27
27 284 94
28 284 12
29 284 60
30 284 97
31 284 14
32 284 5
33 284 21
34 284 66
35 284 38
36 284 51
37 284 53
38 284 59
39 284 91
40 284 64
41 284 40
42 284 88
43 284 28
44 284 68
45 284 79
46 284 78
47 284 70
48 284 57
49 284 81
50 284 26
51 284 46
52 284 90
53 284 52
54 284 30
55 284 59
56 284 24
57 284 94
58 284 79
59 284 10
60 284 21
1 285 66
2 285 48
3 285 45
4 285 87
5 285 79
6 285 71
7 285 5
8 285 15
9 285 28
10 285 86
11 285 3
12 285 32
13 285 74
14 285 66
15 285 32
16 285 3
17 285 46
18 285 68
19 285 22
20 285 12
21 285 99
22 285 89
23 285 54
24 285 38
25 285 77
26 285 5
27 285 32
28 285 92
29 285 51
30 285 11
31 285 54
32 285 79
33 285 26
34 285 10
35 285 37
36 285 17
37 285 58
38 285 20
39 285 96
40 285 98
41 285 3
42 285 80
43 285 59
44 285 12
45 285 95
46 285 84
47 285 95
48 285 27
49 285 38
50 285 73
51 285 77
52 285 21
53 285 45
54 285 75
55 285 91
56 285 24
57 285 54
58 285 50
59 285 89
60 285 66
1 286 27
2 286 91
3 286 31
4 286 89
5 286 87
6 286 9
7 286 65
8 286 48
9 286 69
10 286 55
11 286 53
12 286 96
13 286 73
14 286 4
15 286 16
16 286 68
17 286 53
18 286 87
19 286 84
20 286 59
21 286 87
22 286 32
23 286 61
24 286 92
25 286 99
26 286 71
27 286 38
28 286 30
29 286 36
30 286 13
31 286 13
32 286 38
33 286 18
34 286 92
35 286 20
36 286 36
37 286 12
38 286 44
39 286 53
40 286 92
41 286 12
42 286 61
43 286 42
44 286 32
45 286 98
46 286 40
47 286 30
48 286 70
49 286 39
50 286 17
51 286 40
52 286 1
53 286 36
54 286 51
55 286 50
56 286 93
57 286 30
58 286 12
59 286 97
60 286 73
1 287 39
2 287 64
3 287 85
4 287 6
5 287 59
6 287 76
7 287 76
8 287 85
9 287 77
10 287 82
11 287 78
12 287 21
13 287 73
14 287 71
15 287 59
16 287 61
17 287 3
18 287 93
19 287 60
20 287 96
21 287 82
22 287 11
23 287 84
24 287 37
25 287 43
26 287 9
27 287 71
28 287 47
29 287 96
30 287 74
31 287 4
32 287 3
33 287 44
34 287 91
35 287 90
36 287 78
37 287 25
38 287 3
39 287 34
40 287 89
41 287 72
42 287 62
43 287 68
44 287 61
45 287 34
46 287 60
47 287 22
48 287 76
49 287 72
50 287 88
51 287 65
52 287 34
53 287 53
54 287 98
55 287 11
56 287 33
57 287 80
58 287 54
59 287 3
60 287 36
1 288 46
2 288 85
3 288 14
4 288 98
5 288 94
6 288 6
7 288 14
8 288 69
9 288 30
10 288 25
11 288 2
12 288 81
13 288 2
14 288 92
15 288 3
16 288 99
17 288 59
18 288 50
19 288 79
20 288 97
21 288 59
22 288 70
23 288 7
24 288 76
25 288 58
26 288 8
27 288 92
28 288 40
29 288 34
30 288 4
31 288 75
32 288 99
33 288 14
34 288 13
35 288 16
36 288 76
37 288 99
38 288 37
39 288 43
40 288 4
41 288 25
42 288 92
43 288 63
44 288 77
45 288 83
46 288 51
47 288 13
48 288 79
49 288 5
50 288 9
51 288 6
52 288 82
53 288 78
54 288 4
55 288 48
56 288 26
57 288 44
58 288 61
59 288 79
60 288 90
1 289 5
2 289 48
3 289 72
4 289 37
5 289 27
6 289 72
7 289 19
8 289 81
9 289 31
10 289 34
11 289 66
12 289 11
13 289 2
14 289 52
15 289 83
16 289 75
17 289 50
18 289 86
19 289 80
20 289 2
21 289 17
22 289 49
23 289 99
24 289 19
25 289 10
26 289 73
27 289 53
28 289 91
29 289 97
30 289 77
31 289 95
32 289 98
33 289 7
34 289 47
35 289 25
36 289 2
37 289 98
38 289 23
39 289 62
40 289 94
41 289 27
42 289 68
43 289 72
44 289 30
45 289 91
46 289 42
47 289 1
48 289 58
49 289 47
50 289 20
51 289 42
52 289 27
53 289 28
54 289 29
55 289 87
56 289 28
57 289 97
58 289 86
59 289 88
60 289 91
1 290 44
2 290 67
3 290 45
4 290 63
5 290 68
6 290 28
7 290 20
8 290 7
9 290 33
10 290 71
11 290 12
12 290 28
13 290 86
14 290 32
15 290 56
16 290 8
17 290 63
18 290 99
19 290 29
20 290 90
21 290 36
22 290 40
23 290 83
24 290 71
25 290 62
26 290 50
27 290 24
28 290 63
29 290 48
30 290 67
31 290 21
32 290 50
33 290 47
34 290 40
35 290 5
36 290 65
37 290 32
38 290 92
39 290 93
40 290 25
41 290 23
42 290 68
43 290 59
44 290 28
45 290 74
46 290 33
47 290 9
48 290 97
49 290 27
50 290 55
51 290 62
52 290 20
53 290 91
54 290 7
55 290 40
56 290 11
57 290 31
58 290 61
59 290 88
60 290 12
1 291 34
2 291 63
3 291 20
4 291 2
5 291 10
6 291 99
7 291 31
8 291 68
9 291 54
10 291 10
11 291 34
12 291 84
13 291 50
14 291 10
15 291 21
16 291 71
17 291 21
18 291 6
19 291 25
20 291 61
21 291 28
22 291 34
23 291 67
24 291 75
25 291 2
26 291 51
27 291 2
28 291 77
29 291 37
30 291 58
31 291 87
32 291 94
33 291 91
34 291 41
35 291 56
36 291 87
37 291 75
38 291 44
39 291 54
40 291 20
41 291 5
42 291 21
43 291 81
44 291 71
45 291 85
46 291 37
47 291 43
48 291 70
49 291 17
50 291 2
51 291 3
52 291 70
53 291 55
54 291 58
55 291 90
56 291 70
57 291 68
58 291 72
59 291 11
60 291 61
1 292 69
2 292 78
3 292 54
4 292 62
5 292 20
6 292 87
7 292 2
8 292 54
9 292 24
10 292 68
11 292 84
12 292 49
13 292 70
14 292 36
15 292 27
16 292 30
17 292 88
18 292 36
19 292 96
20 292 69
21 292 22
22 292 91
23 292 38
24 292 2
25 292 34
26 292 45
27 292 52
28 292 2
29 292 10
30 292 42
31 292 57
32 292 12
33 292 9
34 292 6
35 292 48
36 292 1
37 292 83
38 292 10
39 292 31
40 292 60
41 292 76
42 292 61
43 292 7
44 292 67
45 292 48
46 292 37
47 292 13
48 292 63
49 292 8
50 292 41
51 292 79
52 292 43
53 292 54
54 292 68
55 292 33
56 292 39
57 292 28
