data;

param num_jobs := 500;

param num_mach := 40;

param T := 
13 257 16
14 257 57
15 257 93
16 257 32
17 257 71
18 257 47
19 257 8
20 257 20
21 257 19
22 257 68
23 257 63
24 257 49
25 257 54
26 257 7
27 257 47
28 257 34
29 257 61
30 257 5
31 257 95
32 257 59
33 257 41
34 257 30
35 257 80
36 257 20
37 257 13
38 257 80
39 257 74
40 257 65
1 258 26
2 258 11
3 258 27
4 258 90
5 258 23
6 258 90
7 258 98
8 258 56
9 258 4
10 258 32
11 258 50
12 258 21
13 258 11
14 258 51
15 258 75
16 258 24
17 258 24
18 258 35
19 258 7
20 258 61
21 258 31
22 258 47
23 258 63
24 258 24
25 258 26
26 258 88
27 258 12
28 258 8
29 258 29
30 258 84
31 258 32
32 258 5
33 258 55
34 258 78
35 258 51
36 258 32
37 258 65
38 258 49
39 258 57
40 258 81
1 259 62
2 259 85
3 259 15
4 259 59
5 259 39
6 259 72
7 259 51
8 259 76
9 259 79
10 259 86
11 259 66
12 259 8
13 259 71
14 259 4
15 259 17
16 259 9
17 259 79
18 259 52
19 259 40
20 259 86
21 259 89
22 259 86
23 259 44
24 259 42
25 259 22
26 259 50
27 259 72
28 259 45
29 259 79
30 259 46
31 259 22
32 259 92
33 259 70
34 259 60
35 259 62
36 259 81
37 259 25
38 259 75
39 259 97
40 259 83
1 260 98
2 260 92
3 260 66
4 260 5
5 260 26
6 260 36
7 260 59
8 260 69
9 260 74
10 260 12
11 260 21
12 260 58
13 260 2
14 260 56
15 260 46
16 260 3
17 260 28
18 260 69
19 260 96
20 260 91
21 260 69
22 260 46
23 260 98
24 260 67
25 260 96
26 260 38
27 260 88
28 260 97
29 260 11
30 260 8
31 260 33
32 260 64
33 260 56
34 260 58
35 260 28
36 260 98
37 260 12
38 260 59
39 260 52
40 260 52
1 261 27
2 261 88
3 261 39
4 261 91
5 261 92
6 261 65
7 261 84
8 261 45
9 261 69
10 261 56
11 261 12
12 261 51
13 261 13
14 261 63
15 261 53
16 261 70
17 261 55
18 261 27
19 261 19
20 261 84
21 261 58
22 261 15
23 261 78
24 261 73
25 261 20
26 261 69
27 261 55
28 261 49
29 261 13
30 261 41
31 261 16
32 261 92
33 261 97
34 261 28
35 261 14
36 261 19
37 261 8
38 261 85
39 261 12
40 261 73
1 262 38
2 262 8
3 262 89
4 262 14
5 262 53
6 262 66
7 262 9
8 262 56
9 262 6
10 262 62
11 262 16
12 262 79
13 262 49
14 262 45
15 262 67
16 262 8
17 262 55
18 262 83
19 262 36
20 262 29
21 262 87
22 262 98
23 262 26
24 262 13
25 262 93
26 262 3
27 262 96
28 262 36
29 262 17
30 262 92
31 262 88
32 262 25
33 262 22
34 262 97
35 262 81
36 262 85
37 262 8
38 262 73
39 262 48
40 262 68
1 263 53
2 263 5
3 263 71
4 263 86
5 263 87
6 263 51
7 263 39
8 263 1
9 263 23
10 263 38
11 263 40
12 263 27
13 263 60
14 263 1
15 263 19
16 263 28
17 263 69
18 263 13
19 263 72
20 263 2
21 263 6
22 263 63
23 263 81
24 263 80
25 263 2
26 263 74
27 263 25
28 263 87
29 263 63
30 263 55
31 263 9
32 263 40
33 263 46
34 263 42
35 263 12
36 263 71
37 263 95
38 263 83
39 263 40
40 263 26
1 264 75
2 264 47
3 264 19
4 264 44
5 264 29
6 264 69
7 264 86
8 264 39
9 264 20
10 264 83
11 264 57
12 264 42
13 264 82
14 264 74
15 264 69
16 264 57
17 264 56
18 264 65
19 264 40
20 264 53
21 264 76
22 264 32
23 264 87
24 264 91
25 264 81
26 264 88
27 264 95
28 264 66
29 264 15
30 264 95
31 264 25
32 264 95
33 264 66
34 264 98
35 264 11
36 264 96
37 264 59
38 264 77
39 264 80
40 264 37
1 265 90
2 265 68
3 265 3
4 265 45
5 265 77
6 265 5
7 265 34
8 265 12
9 265 59
10 265 72
11 265 28
12 265 29
13 265 75
14 265 79
15 265 40
16 265 34
17 265 98
18 265 84
19 265 14
20 265 67
21 265 12
22 265 43
23 265 58
24 265 63
25 265 39
26 265 60
27 265 32
28 265 15
29 265 90
30 265 48
31 265 10
32 265 2
33 265 67
34 265 45
35 265 91
36 265 61
37 265 37
38 265 36
39 265 67
40 265 41
1 266 77
2 266 76
3 266 73
4 266 78
5 266 56
6 266 21
7 266 77
8 266 66
9 266 85
10 266 97
11 266 91
12 266 32
13 266 67
14 266 82
15 266 9
16 266 17
17 266 35
18 266 73
19 266 84
20 266 43
21 266 29
22 266 58
23 266 39
24 266 4
25 266 86
26 266 21
27 266 38
28 266 8
29 266 31
30 266 50
31 266 70
32 266 80
33 266 76
34 266 33
35 266 45
36 266 76
37 266 86
38 266 34
39 266 70
40 266 79
1 267 71
2 267 22
3 267 86
4 267 84
5 267 87
6 267 71
7 267 56
8 267 88
9 267 91
10 267 58
11 267 53
12 267 38
13 267 52
14 267 34
15 267 94
16 267 99
17 267 25
18 267 27
19 267 93
20 267 65
21 267 49
22 267 32
23 267 49
24 267 5
25 267 14
26 267 73
27 267 92
28 267 15
29 267 7
30 267 46
31 267 48
32 267 49
33 267 33
34 267 77
35 267 87
36 267 12
37 267 96
38 267 70
39 267 85
40 267 46
1 268 40
2 268 11
3 268 4
4 268 72
5 268 10
6 268 55
7 268 56
8 268 38
9 268 7
10 268 22
11 268 37
12 268 78
13 268 1
14 268 66
15 268 19
16 268 26
17 268 45
18 268 9
19 268 50
20 268 96
21 268 23
22 268 37
23 268 95
24 268 43
25 268 94
26 268 12
27 268 18
28 268 65
29 268 39
30 268 39
31 268 92
32 268 96
33 268 7
34 268 4
35 268 87
36 268 34
37 268 20
38 268 52
39 268 65
40 268 55
1 269 4
2 269 91
3 269 83
4 269 55
5 269 16
6 269 40
7 269 4
8 269 96
9 269 19
10 269 24
11 269 33
12 269 40
13 269 14
14 269 38
15 269 55
16 269 18
17 269 20
18 269 98
19 269 33
20 269 61
21 269 79
22 269 43
23 269 77
24 269 88
25 269 14
26 269 84
27 269 35
28 269 21
29 269 71
30 269 7
31 269 18
32 269 75
33 269 28
34 269 48
35 269 79
36 269 68
37 269 44
38 269 42
39 269 33
40 269 10
1 270 80
2 270 80
3 270 41
4 270 77
5 270 30
6 270 33
7 270 31
8 270 17
9 270 25
10 270 37
11 270 21
12 270 78
13 270 4
14 270 45
15 270 51
16 270 8
17 270 80
18 270 80
19 270 63
20 270 48
21 270 23
22 270 52
23 270 71
24 270 15
25 270 42
26 270 30
27 270 6
28 270 54
29 270 56
30 270 63
31 270 46
32 270 93
33 270 70
34 270 19
35 270 55
36 270 55
37 270 90
38 270 54
39 270 80
40 270 75
1 271 64
2 271 55
3 271 4
4 271 61
5 271 18
6 271 11
7 271 31
8 271 78
9 271 18
10 271 92
11 271 70
12 271 45
13 271 5
14 271 74
15 271 37
16 271 76
17 271 50
18 271 2
19 271 74
20 271 14
21 271 44
22 271 94
23 271 89
24 271 20
25 271 23
26 271 53
27 271 40
28 271 34
29 271 84
30 271 88
31 271 22
32 271 17
33 271 44
34 271 7
35 271 35
36 271 17
37 271 47
38 271 9
39 271 42
40 271 65
1 272 35
2 272 1
3 272 36
4 272 52
5 272 16
6 272 9
7 272 87
8 272 53
9 272 3
10 272 54
11 272 31
12 272 11
13 272 17
14 272 29
15 272 17
16 272 96
17 272 71
18 272 76
19 272 44
20 272 88
21 272 71
22 272 74
23 272 29
24 272 52
25 272 11
26 272 69
27 272 2
28 272 17
29 272 38
30 272 8
31 272 17
32 272 71
33 272 36
34 272 58
35 272 26
36 272 29
37 272 28
38 272 45
39 272 51
40 272 26
1 273 96
2 273 8
3 273 53
4 273 75
5 273 8
6 273 62
7 273 90
8 273 71
9 273 40
10 273 55
11 273 95
12 273 7
13 273 83
14 273 99
15 273 35
16 273 82
17 273 58
18 273 51
19 273 24
20 273 97
21 273 57
22 273 77
23 273 97
24 273 40
25 273 19
26 273 98
27 273 84
28 273 43
29 273 79
30 273 23
31 273 14
32 273 66
33 273 74
34 273 5
35 273 53
36 273 1
37 273 68
38 273 91
39 273 80
40 273 31
1 274 51
2 274 37
3 274 10
4 274 91
5 274 19
6 274 6
7 274 32
8 274 99
9 274 27
10 274 85
11 274 53
12 274 58
13 274 92
14 274 92
15 274 33
16 274 50
17 274 78
18 274 30
19 274 43
20 274 80
21 274 83
22 274 33
23 274 21
24 274 33
25 274 21
26 274 18
27 274 74
28 274 42
29 274 70
30 274 13
31 274 65
32 274 1
33 274 22
34 274 42
35 274 81
36 274 59
37 274 51
38 274 83
39 274 65
40 274 82
1 275 99
2 275 31
3 275 75
4 275 64
5 275 50
6 275 25
7 275 78
8 275 24
9 275 4
10 275 37
11 275 13
12 275 40
13 275 19
14 275 19
15 275 73
16 275 76
17 275 68
18 275 45
19 275 92
20 275 22
21 275 7
22 275 28
23 275 29
24 275 46
25 275 63
26 275 69
27 275 88
28 275 42
29 275 19
30 275 78
31 275 44
32 275 99
33 275 8
34 275 73
35 275 9
36 275 42
37 275 58
38 275 50
39 275 98
40 275 21
1 276 79
2 276 81
3 276 89
4 276 35
5 276 38
6 276 74
7 276 33
8 276 34
9 276 95
10 276 10
11 276 19
12 276 24
13 276 88
14 276 36
15 276 64
16 276 72
17 276 83
18 276 93
19 276 93
20 276 82
21 276 36
22 276 84
23 276 30
24 276 8
25 276 25
26 276 26
27 276 4
28 276 84
29 276 64
30 276 45
31 276 66
32 276 39
33 276 85
34 276 1
35 276 50
36 276 90
37 276 63
38 276 46
39 276 18
40 276 33
1 277 24
2 277 63
3 277 94
4 277 98
5 277 51
6 277 41
7 277 74
8 277 20
9 277 85
10 277 65
11 277 41
12 277 42
13 277 82
14 277 49
15 277 46
16 277 53
17 277 72
18 277 28
19 277 44
20 277 47
21 277 37
22 277 89
23 277 61
24 277 16
25 277 98
26 277 11
27 277 55
28 277 48
29 277 85
30 277 31
31 277 2
32 277 88
33 277 23
34 277 83
35 277 94
36 277 58
37 277 46
38 277 47
39 277 67
40 277 73
1 278 67
2 278 14
3 278 57
4 278 91
5 278 12
6 278 70
7 278 72
8 278 73
9 278 16
10 278 45
11 278 47
12 278 51
13 278 63
14 278 61
15 278 71
16 278 28
17 278 87
18 278 1
19 278 50
20 278 64
21 278 67
22 278 79
23 278 20
24 278 7
25 278 4
26 278 74
27 278 28
28 278 80
29 278 48
30 278 60
31 278 59
32 278 52
33 278 22
34 278 42
35 278 51
36 278 19
37 278 46
38 278 98
39 278 45
40 278 91
1 279 65
2 279 70
3 279 61
4 279 79
5 279 54
6 279 44
7 279 92
8 279 91
9 279 20
10 279 40
11 279 59
12 279 7
13 279 42
14 279 91
15 279 62
16 279 81
17 279 26
18 279 66
19 279 34
20 279 6
21 279 51
22 279 86
23 279 76
24 279 17
25 279 38
26 279 32
27 279 18
28 279 25
29 279 77
30 279 36
31 279 61
32 279 22
33 279 77
34 279 22
35 279 69
36 279 81
37 279 38
38 279 21
39 279 28
40 279 61
1 280 57
2 280 73
3 280 92
4 280 58
5 280 13
6 280 20
7 280 79
8 280 95
9 280 94
10 280 17
11 280 87
12 280 41
13 280 68
14 280 37
15 280 48
16 280 68
17 280 1
18 280 40
19 280 32
20 280 24
21 280 70
22 280 34
23 280 71
24 280 66
25 280 54
26 280 45
27 280 85
28 280 69
29 280 64
30 280 75
31 280 88
32 280 31
33 280 55
34 280 20
35 280 41
36 280 17
37 280 51
38 280 68
39 280 77
40 280 22
1 281 57
2 281 10
3 281 94
4 281 54
5 281 36
6 281 21
7 281 18
8 281 42
9 281 87
10 281 3
11 281 50
12 281 47
13 281 57
14 281 98
15 281 88
16 281 18
17 281 43
18 281 13
19 281 58
20 281 20
21 281 3
22 281 94
23 281 93
24 281 33
25 281 66
26 281 78
27 281 81
28 281 92
29 281 3
30 281 91
31 281 21
32 281 23
33 281 10
34 281 55
35 281 94
36 281 79
37 281 8
38 281 50
39 281 32
40 281 19
1 282 74
2 282 29
3 282 16
4 282 36
5 282 42
6 282 86
7 282 80
8 282 58
9 282 34
10 282 24
11 282 68
12 282 72
13 282 42
14 282 65
15 282 70
16 282 40
17 282 37
18 282 22
19 282 69
20 282 12
21 282 80
22 282 97
23 282 33
24 282 47
25 282 90
26 282 89
27 282 58
28 282 14
29 282 59
30 282 39
31 282 45
32 282 12
33 282 31
34 282 6
35 282 52
36 282 49
37 282 98
38 282 4
39 282 74
40 282 55
1 283 67
2 283 2
3 283 29
4 283 33
5 283 94
6 283 78
7 283 53
8 283 63
9 283 11
10 283 2
11 283 46
12 283 14
13 283 68
14 283 44
15 283 94
16 283 35
17 283 86
18 283 77
19 283 92
20 283 20
21 283 86
22 283 3
23 283 24
24 283 79
25 283 23
26 283 98
27 283 66
28 283 57
29 283 71
30 283 11
31 283 53
32 283 69
33 283 24
34 283 99
35 283 85
36 283 69
37 283 90
38 283 25
39 283 85
40 283 51
1 284 26
2 284 45
3 284 34
4 284 52
5 284 21
6 284 42
7 284 43
8 284 15
9 284 28
10 284 8
11 284 33
12 284 23
13 284 5
14 284 57
15 284 37
16 284 15
17 284 10
18 284 47
19 284 46
20 284 45
21 284 76
22 284 19
23 284 60
24 284 48
25 284 33
26 284 95
27 284 18
28 284 14
29 284 80
30 284 96
31 284 16
32 284 94
33 284 15
34 284 56
35 284 40
36 284 93
37 284 64
38 284 53
39 284 74
40 284 6
1 285 88
2 285 98
3 285 51
4 285 12
5 285 50
6 285 22
7 285 65
8 285 51
9 285 48
10 285 67
11 285 66
12 285 13
13 285 96
14 285 89
15 285 95
16 285 29
17 285 68
18 285 93
19 285 38
20 285 64
21 285 36
22 285 87
23 285 4
24 285 21
25 285 7
26 285 13
27 285 53
28 285 20
29 285 91
30 285 90
31 285 43
32 285 12
33 285 92
34 285 91
35 285 50
36 285 41
37 285 78
38 285 16
39 285 94
40 285 62
1 286 89
2 286 54
3 286 80
4 286 74
5 286 88
6 286 37
7 286 16
8 286 39
9 286 47
10 286 27
11 286 90
12 286 80
13 286 49
14 286 93
15 286 15
16 286 98
17 286 25
18 286 74
19 286 44
20 286 27
21 286 69
22 286 19
23 286 60
24 286 31
25 286 4
26 286 56
27 286 66
28 286 29
29 286 68
30 286 62
31 286 21
32 286 60
33 286 80
34 286 77
35 286 27
36 286 57
37 286 77
38 286 28
39 286 37
40 286 92
1 287 35
2 287 51
3 287 53
4 287 88
5 287 31
6 287 13
7 287 23
8 287 32
9 287 88
10 287 73
11 287 67
12 287 24
13 287 34
14 287 54
15 287 95
16 287 48
17 287 35
18 287 90
19 287 67
20 287 57
21 287 16
22 287 81
23 287 46
24 287 94
25 287 61
26 287 82
27 287 28
28 287 3
29 287 59
30 287 77
31 287 34
32 287 93
33 287 40
34 287 53
35 287 35
36 287 76
37 287 14
38 287 42
39 287 9
40 287 68
1 288 12
2 288 20
3 288 61
4 288 35
5 288 90
6 288 64
7 288 75
8 288 36
9 288 44
10 288 16
11 288 57
12 288 71
13 288 39
14 288 99
15 288 81
16 288 56
17 288 71
18 288 94
19 288 84
20 288 66
21 288 1
22 288 57
23 288 36
24 288 36
25 288 19
26 288 43
27 288 80
28 288 96
29 288 51
30 288 84
31 288 62
32 288 90
33 288 6
34 288 1
35 288 44
36 288 97
37 288 16
38 288 70
39 288 86
40 288 57
1 289 32
2 289 82
3 289 68
4 289 81
5 289 74
6 289 43
7 289 44
8 289 73
9 289 41
10 289 13
11 289 85
12 289 19
13 289 37
14 289 84
15 289 32
16 289 4
17 289 69
18 289 58
19 289 64
20 289 68
21 289 15
22 289 39
23 289 81
24 289 23
25 289 75
26 289 77
27 289 21
28 289 63
29 289 57
30 289 41
31 289 71
32 289 65
33 289 48
34 289 66
35 289 68
36 289 62
37 289 80
38 289 40
39 289 61
40 289 16
1 290 99
2 290 12
3 290 99
4 290 44
5 290 77
6 290 34
7 290 70
8 290 66
9 290 38
10 290 63
11 290 96
12 290 70
13 290 98
14 290 12
15 290 71
16 290 29
17 290 20
18 290 91
19 290 75
20 290 98
21 290 30
22 290 2
23 290 30
24 290 1
25 290 83
26 290 68
27 290 58
28 290 50
29 290 36
30 290 18
31 290 67
32 290 88
33 290 69
34 290 47
35 290 77
36 290 38
37 290 96
38 290 27
39 290 54
40 290 84
1 291 16
2 291 49
3 291 18
4 291 49
5 291 17
6 291 7
7 291 43
8 291 9
9 291 35
10 291 58
11 291 77
12 291 84
13 291 23
14 291 24
15 291 21
16 291 93
17 291 77
18 291 20
19 291 69
20 291 50
21 291 40
22 291 9
23 291 2
24 291 38
25 291 69
26 291 47
27 291 56
28 291 16
29 291 43
30 291 39
31 291 47
32 291 10
33 291 38
34 291 33
35 291 3
36 291 15
37 291 2
38 291 30
39 291 19
40 291 4
1 292 14
2 292 70
3 292 77
4 292 13
5 292 93
6 292 35
7 292 61
8 292 63
9 292 14
10 292 75
11 292 70
12 292 27
13 292 10
14 292 45
15 292 16
16 292 51
17 292 13
18 292 18
19 292 51
20 292 1
21 292 35
22 292 96
23 292 69
24 292 78
25 292 86
26 292 59
27 292 58
28 292 38
29 292 8
30 292 90
31 292 27
32 292 93
33 292 40
34 292 97
35 292 10
36 292 92
37 292 69
38 292 13
39 292 25
40 292 18
1 293 21
2 293 17
3 293 56
4 293 11
5 293 86
6 293 60
7 293 67
8 293 51
9 293 9
10 293 41
11 293 65
12 293 34
13 293 60
14 293 78
15 293 97
16 293 21
17 293 86
18 293 97
19 293 25
20 293 58
21 293 11
22 293 97
23 293 3
24 293 96
25 293 96
26 293 85
27 293 90
28 293 46
29 293 49
30 293 84
31 293 43
32 293 54
33 293 73
34 293 54
35 293 61
36 293 95
37 293 29
38 293 90
39 293 20
40 293 1
1 294 62
2 294 77
3 294 80
4 294 70
5 294 77
6 294 14
7 294 69
8 294 52
9 294 12
10 294 45
11 294 74
12 294 77
13 294 4
14 294 63
15 294 90
16 294 72
17 294 61
18 294 57
19 294 22
20 294 10
21 294 1
22 294 32
23 294 7
24 294 60
25 294 91
26 294 22
27 294 48
28 294 42
29 294 18
30 294 72
31 294 47
32 294 4
33 294 71
34 294 61
35 294 63
36 294 76
37 294 14
38 294 83
39 294 76
40 294 79
1 295 79
2 295 26
3 295 14
4 295 59
5 295 3
6 295 99
7 295 43
8 295 16
9 295 6
10 295 11
11 295 83
12 295 34
13 295 64
14 295 85
15 295 62
16 295 10
17 295 39
18 295 81
19 295 15
20 295 70
21 295 52
22 295 44
23 295 30
24 295 1
25 295 32
26 295 6
27 295 62
28 295 37
29 295 71
30 295 21
31 295 72
32 295 95
33 295 50
34 295 89
35 295 80
36 295 34
37 295 43
38 295 21
39 295 20
40 295 64
1 296 96
2 296 22
3 296 43
4 296 81
5 296 47
6 296 31
7 296 16
8 296 68
9 296 26
10 296 22
11 296 90
12 296 68
13 296 52
14 296 47
15 296 57
16 296 71
17 296 35
18 296 99
19 296 10
20 296 46
21 296 17
22 296 11
23 296 66
24 296 87
25 296 33
26 296 14
27 296 46
28 296 95
29 296 79
30 296 44
31 296 87
32 296 91
33 296 97
34 296 43
35 296 48
36 296 33
37 296 31
38 296 2
39 296 31
40 296 89
1 297 9
2 297 59
3 297 38
4 297 85
5 297 60
6 297 23
7 297 26
8 297 38
9 297 65
10 297 9
11 297 20
12 297 16
13 297 90
14 297 88
15 297 24
16 297 27
17 297 81
18 297 2
19 297 15
20 297 2
21 297 89
22 297 85
23 297 23
24 297 14
25 297 67
26 297 3
27 297 29
28 297 79
29 297 64
30 297 85
31 297 28
32 297 15
33 297 88
34 297 33
35 297 52
36 297 39
37 297 37
38 297 15
39 297 38
40 297 56
1 298 4
2 298 74
3 298 89
4 298 69
5 298 4
6 298 41
7 298 70
8 298 75
9 298 93
10 298 82
11 298 23
12 298 73
13 298 69
14 298 66
15 298 8
16 298 82
17 298 59
18 298 7
19 298 98
20 298 28
21 298 67
22 298 21
23 298 85
24 298 77
25 298 10
26 298 13
27 298 62
28 298 5
29 298 64
30 298 66
31 298 9
32 298 27
33 298 27
34 298 15
35 298 1
36 298 46
37 298 36
38 298 8
39 298 89
40 298 85
1 299 14
2 299 13
3 299 40
4 299 97
5 299 34
6 299 5
7 299 33
8 299 90
9 299 22
10 299 36
11 299 56
12 299 99
13 299 31
14 299 95
15 299 42
16 299 97
17 299 65
18 299 92
19 299 28
20 299 28
21 299 42
22 299 26
23 299 55
24 299 83
25 299 6
26 299 26
27 299 15
28 299 98
29 299 37
30 299 80
31 299 21
32 299 96
33 299 30
34 299 76
35 299 69
36 299 24
37 299 22
38 299 25
39 299 98
40 299 69
1 300 99
2 300 50
3 300 79
4 300 28
5 300 16
6 300 53
7 300 89
8 300 85
9 300 91
10 300 94
11 300 45
12 300 14
13 300 94
14 300 40
15 300 6
16 300 5
17 300 8
18 300 79
19 300 78
20 300 92
21 300 28
22 300 99
23 300 63
24 300 38
25 300 76
26 300 81
27 300 45
28 300 66
29 300 90
30 300 49
31 300 10
32 300 88
33 300 32
34 300 82
35 300 31
36 300 62
37 300 52
38 300 86
39 300 81
40 300 39
1 301 70
2 301 65
3 301 39
4 301 34
5 301 63
6 301 60
7 301 96
8 301 4
9 301 94
10 301 23
11 301 20
12 301 11
13 301 2
14 301 60
15 301 73
16 301 29
17 301 35
18 301 65
19 301 37
20 301 2
21 301 16
22 301 5
23 301 81
24 301 59
25 301 53
26 301 46
27 301 56
28 301 65
29 301 43
30 301 39
31 301 29
32 301 48
33 301 29
34 301 80
35 301 69
36 301 24
37 301 12
38 301 35
39 301 71
40 301 35
1 302 24
2 302 80
3 302 51
4 302 46
5 302 18
6 302 7
7 302 64
8 302 77
9 302 28
10 302 89
11 302 45
12 302 73
13 302 96
14 302 17
15 302 37
16 302 28
17 302 94
18 302 28
19 302 82
20 302 14
21 302 59
22 302 7
23 302 97
24 302 87
25 302 41
26 302 41
27 302 28
28 302 82
29 302 21
30 302 20
31 302 80
32 302 92
33 302 48
34 302 55
35 302 65
36 302 9
37 302 10
38 302 36
39 302 9
40 302 78
1 303 28
2 303 45
3 303 3
4 303 87
5 303 52
6 303 15
7 303 5
8 303 84
9 303 79
10 303 93
11 303 20
12 303 98
13 303 43
14 303 38
15 303 15
16 303 24
17 303 23
18 303 72
19 303 41
20 303 72
21 303 96
22 303 66
23 303 82
24 303 7
25 303 16
26 303 25
27 303 40
28 303 20
29 303 78
30 303 97
31 303 36
32 303 18
33 303 49
34 303 46
35 303 76
36 303 14
37 303 19
38 303 28
39 303 23
40 303 53
1 304 31
2 304 82
3 304 63
4 304 25
5 304 6
6 304 32
7 304 64
8 304 14
9 304 40
10 304 31
11 304 67
12 304 21
13 304 61
14 304 33
15 304 44
16 304 50
17 304 70
18 304 43
19 304 37
20 304 19
21 304 97
22 304 89
23 304 33
24 304 71
25 304 54
26 304 35
27 304 66
28 304 85
29 304 57
30 304 89
31 304 38
32 304 2
33 304 64
34 304 15
35 304 88
36 304 11
37 304 32
38 304 39
39 304 85
40 304 99
1 305 98
2 305 97
3 305 94
4 305 20
5 305 59
6 305 75
7 305 41
8 305 32
9 305 50
10 305 40
11 305 95
12 305 55
13 305 9
14 305 65
15 305 45
16 305 2
17 305 47
18 305 82
19 305 5
20 305 4
21 305 46
22 305 31
23 305 3
24 305 33
25 305 89
26 305 83
27 305 54
28 305 91
29 305 72
30 305 62
31 305 80
32 305 16
33 305 55
34 305 77
35 305 49
36 305 25
37 305 54
38 305 52
39 305 54
40 305 3
1 306 89
2 306 26
3 306 44
4 306 93
5 306 26
6 306 27
7 306 76
8 306 62
9 306 81
10 306 82
11 306 55
12 306 28
13 306 84
14 306 87
15 306 77
16 306 92
17 306 16
18 306 59
19 306 3
20 306 12
21 306 52
22 306 55
23 306 4
24 306 85
25 306 7
26 306 6
27 306 86
28 306 54
29 306 31
30 306 26
31 306 74
32 306 50
33 306 17
34 306 82
35 306 89
36 306 15
37 306 32
38 306 30
39 306 86
40 306 95
1 307 53
2 307 57
3 307 17
4 307 86
5 307 92
6 307 95
7 307 34
8 307 62
9 307 43
10 307 90
11 307 58
12 307 35
13 307 64
14 307 23
15 307 70
16 307 18
17 307 99
18 307 42
19 307 95
20 307 92
21 307 94
22 307 57
23 307 1
24 307 2
25 307 58
26 307 71
27 307 24
28 307 12
29 307 81
30 307 79
31 307 94
32 307 31
33 307 4
34 307 55
35 307 19
36 307 69
37 307 10
38 307 93
39 307 46
40 307 65
1 308 69
2 308 1
3 308 30
4 308 35
5 308 72
6 308 22
7 308 54
8 308 15
9 308 22
10 308 73
11 308 98
12 308 86
13 308 71
14 308 10
15 308 37
16 308 23
17 308 33
18 308 31
19 308 20
20 308 90
21 308 97
22 308 34
23 308 77
24 308 90
25 308 23
26 308 52
27 308 27
28 308 31
29 308 96
30 308 21
31 308 1
32 308 60
33 308 86
34 308 89
35 308 6
36 308 2
37 308 11
38 308 62
39 308 85
40 308 65
1 309 10
2 309 15
3 309 50
4 309 48
5 309 5
6 309 49
7 309 97
8 309 21
9 309 57
10 309 72
11 309 35
12 309 73
13 309 75
14 309 4
15 309 68
16 309 80
17 309 41
18 309 49
19 309 35
20 309 89
21 309 35
22 309 18
23 309 89
24 309 50
25 309 83
26 309 36
27 309 61
28 309 38
29 309 84
30 309 4
31 309 51
32 309 49
33 309 44
34 309 4
35 309 38
36 309 53
37 309 62
38 309 42
39 309 5
40 309 40
1 310 39
2 310 89
3 310 10
4 310 95
5 310 78
6 310 47
7 310 60
8 310 2
9 310 38
10 310 75
11 310 73
12 310 29
13 310 24
14 310 27
15 310 13
16 310 72
17 310 44
18 310 91
19 310 50
20 310 61
21 310 67
22 310 56
23 310 97
24 310 33
25 310 51
26 310 9
27 310 82
28 310 41
29 310 30
30 310 57
31 310 87
32 310 62
33 310 87
34 310 46
35 310 65
36 310 7
37 310 43
38 310 79
39 310 4
40 310 40
1 311 37
2 311 85
3 311 4
4 311 94
5 311 86
6 311 92
7 311 78
8 311 5
9 311 45
10 311 88
11 311 14
12 311 5
13 311 6
14 311 85
15 311 30
16 311 73
17 311 99
18 311 22
19 311 38
20 311 17
21 311 14
22 311 64
23 311 81
24 311 13
25 311 2
26 311 87
27 311 7
28 311 70
29 311 74
30 311 62
31 311 6
32 311 72
33 311 7
34 311 60
35 311 21
36 311 98
37 311 63
38 311 61
39 311 3
40 311 66
1 312 62
2 312 33
3 312 71
4 312 12
5 312 14
6 312 6
7 312 9
8 312 16
9 312 9
10 312 64
11 312 88
12 312 46
13 312 40
14 312 34
15 312 33
16 312 52
17 312 78
18 312 34
19 312 23
20 312 64
21 312 47
22 312 14
23 312 32
24 312 63
25 312 61
26 312 9
27 312 51
28 312 15
29 312 17
30 312 79
31 312 10
32 312 12
33 312 62
34 312 9
35 312 29
36 312 43
37 312 78
38 312 82
39 312 53
40 312 96
1 313 39
2 313 80
3 313 55
4 313 62
5 313 56
6 313 40
7 313 93
8 313 80
9 313 10
10 313 81
11 313 83
12 313 80
13 313 8
14 313 98
15 313 6
16 313 67
17 313 59
18 313 64
19 313 56
20 313 83
21 313 29
22 313 95
23 313 31
24 313 37
25 313 13
26 313 74
27 313 72
28 313 72
29 313 55
30 313 34
31 313 42
32 313 39
33 313 96
34 313 44
35 313 87
36 313 61
37 313 31
38 313 57
39 313 25
40 313 40
1 314 83
2 314 3
3 314 43
4 314 24
5 314 72
6 314 37
7 314 8
8 314 29
9 314 6
10 314 89
11 314 29
12 314 6
13 314 3
14 314 61
15 314 6
16 314 76
17 314 70
18 314 67
19 314 73
20 314 87
21 314 70
22 314 30
23 314 9
24 314 55
25 314 36
26 314 54
27 314 72
28 314 2
29 314 50
30 314 61
31 314 95
32 314 7
33 314 80
34 314 49
35 314 39
36 314 14
37 314 28
38 314 98
39 314 78
40 314 78
1 315 52
2 315 70
3 315 94
4 315 50
5 315 61
6 315 27
7 315 80
8 315 5
9 315 92
10 315 1
11 315 83
12 315 89
13 315 21
14 315 91
15 315 47
16 315 48
17 315 53
18 315 38
19 315 25
20 315 10
