data;

param num_jobs := 100;

param num_mach := 60;

param T := 
32 78 55
33 78 31
34 78 99
35 78 30
36 78 60
37 78 60
38 78 72
39 78 75
40 78 44
41 78 88
42 78 47
43 78 40
44 78 56
45 78 56
46 78 76
47 78 89
48 78 10
49 78 59
50 78 52
51 78 66
52 78 83
53 78 63
54 78 24
55 78 37
56 78 76
57 78 92
58 78 70
59 78 18
60 78 98
1 79 19
2 79 17
3 79 55
4 79 9
5 79 61
6 79 30
7 79 36
8 79 25
9 79 43
10 79 13
11 79 52
12 79 56
13 79 92
14 79 76
15 79 32
16 79 46
17 79 67
18 79 90
19 79 30
20 79 28
21 79 49
22 79 2
23 79 31
24 79 17
25 79 26
26 79 97
27 79 3
28 79 4
29 79 74
30 79 53
31 79 21
32 79 17
33 79 99
34 79 71
35 79 26
36 79 72
37 79 91
38 79 27
39 79 10
40 79 27
41 79 18
42 79 50
43 79 28
44 79 3
45 79 54
46 79 38
47 79 86
48 79 46
49 79 18
50 79 57
51 79 54
52 79 47
53 79 61
54 79 78
55 79 91
56 79 28
57 79 53
58 79 73
59 79 11
60 79 72
1 80 22
2 80 45
3 80 90
4 80 61
5 80 70
6 80 83
7 80 20
8 80 28
9 80 77
10 80 61
11 80 52
12 80 67
13 80 33
14 80 14
15 80 76
16 80 37
17 80 84
18 80 73
19 80 44
20 80 46
21 80 1
22 80 42
23 80 16
24 80 29
25 80 48
26 80 29
27 80 15
28 80 35
29 80 73
30 80 89
31 80 84
32 80 91
33 80 14
34 80 35
35 80 5
36 80 14
37 80 83
38 80 2
39 80 18
40 80 68
41 80 17
42 80 3
43 80 45
44 80 32
45 80 48
46 80 1
47 80 23
48 80 73
49 80 84
50 80 67
51 80 71
52 80 71
53 80 75
54 80 27
55 80 73
56 80 44
57 80 2
58 80 92
59 80 44
60 80 39
1 81 31
2 81 54
3 81 1
4 81 28
5 81 22
6 81 56
7 81 71
8 81 90
9 81 55
10 81 94
11 81 2
12 81 93
13 81 44
14 81 15
15 81 43
16 81 87
17 81 41
18 81 78
19 81 43
20 81 80
21 81 42
22 81 52
23 81 63
24 81 78
25 81 66
26 81 16
27 81 83
28 81 71
29 81 49
30 81 8
31 81 97
32 81 24
33 81 84
34 81 45
35 81 86
36 81 5
37 81 2
38 81 88
39 81 22
40 81 41
41 81 65
42 81 52
43 81 55
44 81 11
45 81 33
46 81 56
47 81 78
48 81 84
49 81 2
50 81 84
51 81 66
52 81 87
53 81 35
54 81 4
55 81 39
56 81 57
57 81 61
58 81 35
59 81 6
60 81 97
1 82 61
2 82 6
3 82 71
4 82 57
5 82 6
6 82 10
7 82 20
8 82 4
9 82 2
10 82 55
11 82 15
12 82 46
13 82 59
14 82 83
15 82 65
16 82 35
17 82 98
18 82 81
19 82 62
20 82 57
21 82 34
22 82 29
23 82 71
24 82 79
25 82 30
26 82 44
27 82 47
28 82 32
29 82 10
30 82 27
31 82 3
32 82 16
33 82 46
34 82 12
35 82 38
36 82 88
37 82 81
38 82 68
39 82 32
40 82 65
41 82 58
42 82 27
43 82 35
44 82 19
45 82 45
46 82 20
47 82 18
48 82 88
49 82 91
50 82 41
51 82 78
52 82 21
53 82 55
54 82 88
55 82 89
56 82 1
57 82 83
58 82 40
59 82 61
60 82 56
1 83 29
2 83 59
3 83 37
4 83 28
5 83 49
6 83 50
7 83 47
8 83 50
9 83 12
10 83 8
11 83 6
12 83 87
13 83 97
14 83 18
15 83 94
16 83 8
17 83 95
18 83 9
19 83 3
20 83 3
21 83 5
22 83 78
23 83 89
24 83 74
25 83 99
26 83 14
27 83 5
28 83 53
29 83 40
30 83 6
31 83 80
32 83 20
33 83 97
34 83 15
35 83 72
36 83 45
37 83 57
38 83 38
39 83 24
40 83 58
41 83 10
42 83 88
43 83 72
44 83 25
45 83 33
46 83 87
47 83 33
48 83 92
49 83 47
50 83 24
51 83 9
52 83 17
53 83 67
54 83 34
55 83 35
56 83 1
57 83 13
58 83 24
59 83 49
60 83 94
1 84 34
2 84 97
3 84 32
4 84 44
5 84 60
6 84 2
7 84 74
8 84 82
9 84 95
10 84 87
11 84 69
12 84 9
13 84 6
14 84 41
15 84 20
16 84 90
17 84 69
18 84 42
19 84 14
20 84 84
21 84 99
22 84 53
23 84 28
24 84 76
25 84 50
26 84 45
27 84 30
28 84 63
29 84 54
30 84 8
31 84 11
32 84 43
33 84 87
34 84 19
35 84 69
36 84 81
37 84 23
38 84 43
39 84 13
40 84 68
41 84 28
42 84 7
43 84 64
44 84 85
45 84 40
46 84 63
47 84 82
48 84 56
49 84 98
50 84 33
51 84 30
52 84 30
53 84 19
54 84 11
55 84 54
56 84 36
57 84 61
58 84 41
59 84 66
60 84 10
1 85 99
2 85 27
3 85 26
4 85 74
5 85 15
6 85 19
7 85 71
8 85 21
9 85 59
10 85 88
11 85 54
12 85 33
13 85 57
14 85 1
15 85 63
16 85 51
17 85 71
18 85 26
19 85 50
20 85 51
21 85 2
22 85 55
23 85 98
24 85 8
25 85 34
26 85 25
27 85 82
28 85 57
29 85 48
30 85 48
31 85 13
32 85 71
33 85 38
34 85 10
35 85 83
36 85 19
37 85 16
38 85 89
39 85 46
40 85 80
41 85 4
42 85 2
43 85 70
44 85 19
45 85 27
46 85 67
47 85 96
48 85 52
49 85 69
50 85 69
51 85 62
52 85 60
53 85 50
54 85 51
55 85 65
56 85 28
57 85 37
58 85 50
59 85 9
60 85 11
1 86 98
2 86 88
3 86 14
4 86 59
5 86 70
6 86 58
7 86 25
8 86 70
9 86 80
10 86 72
11 86 26
12 86 13
13 86 56
14 86 71
15 86 34
16 86 74
17 86 18
18 86 1
19 86 74
20 86 17
21 86 19
22 86 6
23 86 10
24 86 30
25 86 5
26 86 8
27 86 1
28 86 35
29 86 84
30 86 57
31 86 31
32 86 73
33 86 37
34 86 78
35 86 92
36 86 71
37 86 14
38 86 42
39 86 43
40 86 74
41 86 89
42 86 50
43 86 69
44 86 5
45 86 82
46 86 5
47 86 19
48 86 56
49 86 49
50 86 91
51 86 80
52 86 60
53 86 18
54 86 15
55 86 36
56 86 61
57 86 13
58 86 55
59 86 3
60 86 6
1 87 97
2 87 39
3 87 49
4 87 31
5 87 30
6 87 30
7 87 46
8 87 84
9 87 99
10 87 4
11 87 79
12 87 38
13 87 10
14 87 54
15 87 64
16 87 72
17 87 8
18 87 29
19 87 99
20 87 29
21 87 82
22 87 22
23 87 77
24 87 74
25 87 79
26 87 47
27 87 35
28 87 14
29 87 14
30 87 73
31 87 96
32 87 49
33 87 62
34 87 8
35 87 65
36 87 77
37 87 80
38 87 51
39 87 49
40 87 61
41 87 72
42 87 54
43 87 31
44 87 26
45 87 1
46 87 57
47 87 22
48 87 67
49 87 27
50 87 91
51 87 53
52 87 65
53 87 15
54 87 75
55 87 4
56 87 40
57 87 31
58 87 27
59 87 54
60 87 8
1 88 33
2 88 83
3 88 32
4 88 8
5 88 27
6 88 97
7 88 80
8 88 13
9 88 32
10 88 45
11 88 53
12 88 45
13 88 91
14 88 76
15 88 44
16 88 59
17 88 7
18 88 81
19 88 82
20 88 74
21 88 94
22 88 61
23 88 59
24 88 43
25 88 83
26 88 25
27 88 71
28 88 15
29 88 14
30 88 44
31 88 89
32 88 17
33 88 88
34 88 53
35 88 86
36 88 57
37 88 6
38 88 60
39 88 99
40 88 47
41 88 66
42 88 9
43 88 86
44 88 63
45 88 29
46 88 21
47 88 17
48 88 18
49 88 65
50 88 91
51 88 11
52 88 9
53 88 31
54 88 27
55 88 96
56 88 53
57 88 67
58 88 41
59 88 74
60 88 45
1 89 81
2 89 62
3 89 90
4 89 75
5 89 84
6 89 96
7 89 65
8 89 5
9 89 74
10 89 70
11 89 29
12 89 96
13 89 5
14 89 36
15 89 53
16 89 27
17 89 72
18 89 11
19 89 1
20 89 39
21 89 99
22 89 98
23 89 1
24 89 20
25 89 20
26 89 95
27 89 47
28 89 88
29 89 79
30 89 91
31 89 78
32 89 55
33 89 4
34 89 13
35 89 59
36 89 73
37 89 15
38 89 72
39 89 98
40 89 91
41 89 74
42 89 22
43 89 74
44 89 85
45 89 8
46 89 16
47 89 35
48 89 27
49 89 23
50 89 39
51 89 94
52 89 19
53 89 24
54 89 59
55 89 69
56 89 90
57 89 11
58 89 98
59 89 94
60 89 54
1 90 75
2 90 37
3 90 30
4 90 55
5 90 64
6 90 99
7 90 46
8 90 62
9 90 62
10 90 84
11 90 43
12 90 90
13 90 13
14 90 29
15 90 47
16 90 46
17 90 74
18 90 32
19 90 88
20 90 40
21 90 94
22 90 68
23 90 54
24 90 9
25 90 42
26 90 75
27 90 63
28 90 35
29 90 16
30 90 84
31 90 24
32 90 61
33 90 50
34 90 35
35 90 48
36 90 36
37 90 59
38 90 96
39 90 57
40 90 48
41 90 1
42 90 82
43 90 83
44 90 9
45 90 56
46 90 27
47 90 57
48 90 19
49 90 43
50 90 63
51 90 49
52 90 24
53 90 18
54 90 33
55 90 83
56 90 21
57 90 45
58 90 93
59 90 55
60 90 2
1 91 11
2 91 23
3 91 20
4 91 28
5 91 35
6 91 35
7 91 31
8 91 74
9 91 99
10 91 46
11 91 46
12 91 94
13 91 91
14 91 59
15 91 29
16 91 84
17 91 41
18 91 69
19 91 15
20 91 52
21 91 90
22 91 85
23 91 26
24 91 21
25 91 36
26 91 36
27 91 37
28 91 24
29 91 14
30 91 6
31 91 42
32 91 71
33 91 37
34 91 5
35 91 71
36 91 81
37 91 3
38 91 86
39 91 53
40 91 26
41 91 12
42 91 62
43 91 21
44 91 26
45 91 83
46 91 56
47 91 17
48 91 91
49 91 63
50 91 32
51 91 36
52 91 2
53 91 35
54 91 68
55 91 8
56 91 53
57 91 6
58 91 52
59 91 25
60 91 44
1 92 18
2 92 50
3 92 50
4 92 57
5 92 98
6 92 39
7 92 68
8 92 57
9 92 65
10 92 32
11 92 63
12 92 32
13 92 35
14 92 29
15 92 40
16 92 21
17 92 18
18 92 58
19 92 11
20 92 33
21 92 84
22 92 11
23 92 35
24 92 30
25 92 30
26 92 76
27 92 58
28 92 28
29 92 98
30 92 25
31 92 6
32 92 65
33 92 18
34 92 9
35 92 32
36 92 5
37 92 64
38 92 56
39 92 1
40 92 97
41 92 70
42 92 9
43 92 90
44 92 15
45 92 22
46 92 3
47 92 13
48 92 20
49 92 23
50 92 96
51 92 2
52 92 47
53 92 31
54 92 22
55 92 28
56 92 10
57 92 72
58 92 70
59 92 17
60 92 36
1 93 99
2 93 70
3 93 89
4 93 30
5 93 60
6 93 10
7 93 63
8 93 94
9 93 67
10 93 10
11 93 62
12 93 52
13 93 10
14 93 50
15 93 38
16 93 81
17 93 40
18 93 6
19 93 2
20 93 17
21 93 16
22 93 45
23 93 5
24 93 5
25 93 91
26 93 1
27 93 34
28 93 20
29 93 93
30 93 7
31 93 1
32 93 49
33 93 9
34 93 71
35 93 40
36 93 38
37 93 82
38 93 27
39 93 51
40 93 37
41 93 3
42 93 68
43 93 46
44 93 79
45 93 10
46 93 84
47 93 85
48 93 20
49 93 71
50 93 34
51 93 20
52 93 66
53 93 3
54 93 27
55 93 63
56 93 9
57 93 21
58 93 4
59 93 72
60 93 47
1 94 67
2 94 36
3 94 5
4 94 23
5 94 40
6 94 84
7 94 70
8 94 48
9 94 12
10 94 79
11 94 27
12 94 76
13 94 33
14 94 26
15 94 49
16 94 46
17 94 38
18 94 37
19 94 90
20 94 3
21 94 12
22 94 54
23 94 32
24 94 79
25 94 81
26 94 7
27 94 48
28 94 95
29 94 37
30 94 8
31 94 66
32 94 86
33 94 6
34 94 6
35 94 97
36 94 93
37 94 20
38 94 36
39 94 47
40 94 74
41 94 63
42 94 32
43 94 47
44 94 92
45 94 82
46 94 92
47 94 66
48 94 25
49 94 2
50 94 25
51 94 86
52 94 83
53 94 70
54 94 2
55 94 55
56 94 27
57 94 34
58 94 98
59 94 54
60 94 33
1 95 21
2 95 11
3 95 37
4 95 40
5 95 59
6 95 56
7 95 26
8 95 84
9 95 90
10 95 21
11 95 86
12 95 90
13 95 40
14 95 91
15 95 98
16 95 93
17 95 41
18 95 1
19 95 98
20 95 97
21 95 46
22 95 63
23 95 82
24 95 1
25 95 71
26 95 81
27 95 56
28 95 36
29 95 37
30 95 57
31 95 5
32 95 24
33 95 19
34 95 29
35 95 9
36 95 20
37 95 18
38 95 26
39 95 14
40 95 97
41 95 9
42 95 5
43 95 58
44 95 28
45 95 37
46 95 16
47 95 89
48 95 23
49 95 60
50 95 4
51 95 46
52 95 54
53 95 54
54 95 63
55 95 65
56 95 72
57 95 51
58 95 70
59 95 56
60 95 90
1 96 52
2 96 85
3 96 50
4 96 3
5 96 41
6 96 1
7 96 10
8 96 43
9 96 10
10 96 47
11 96 61
12 96 20
13 96 43
14 96 26
15 96 81
16 96 76
17 96 36
18 96 3
19 96 60
20 96 58
21 96 57
22 96 74
23 96 10
24 96 91
25 96 51
26 96 28
27 96 98
28 96 3
29 96 63
30 96 16
31 96 24
32 96 34
33 96 32
34 96 33
35 96 65
36 96 36
37 96 62
38 96 83
39 96 65
40 96 36
41 96 5
42 96 47
43 96 43
44 96 20
45 96 77
46 96 90
47 96 28
48 96 81
49 96 10
50 96 97
51 96 73
52 96 6
53 96 14
54 96 6
55 96 94
56 96 14
57 96 99
58 96 59
59 96 22
60 96 76
1 97 73
2 97 34
3 97 83
4 97 67
5 97 16
6 97 90
7 97 52
8 97 25
9 97 20
10 97 57
11 97 7
12 97 32
13 97 10
14 97 49
15 97 14
16 97 51
17 97 10
18 97 75
19 97 23
20 97 48
21 97 17
22 97 92
23 97 21
24 97 9
25 97 75
26 97 12
27 97 4
28 97 35
29 97 99
30 97 52
31 97 50
32 97 64
33 97 60
34 97 12
35 97 10
36 97 49
37 97 37
38 97 96
39 97 42
40 97 1
41 97 16
42 97 19
43 97 64
44 97 74
45 97 69
46 97 72
47 97 3
48 97 48
49 97 53
50 97 28
51 97 39
52 97 39
53 97 8
54 97 23
55 97 19
56 97 40
57 97 51
58 97 25
59 97 45
60 97 75
1 98 93
2 98 98
3 98 77
4 98 15
5 98 19
6 98 9
7 98 27
8 98 95
9 98 12
10 98 36
11 98 88
12 98 31
13 98 17
14 98 88
15 98 70
16 98 11
17 98 69
18 98 29
19 98 15
20 98 27
21 98 33
22 98 66
23 98 5
24 98 75
25 98 22
26 98 69
27 98 12
28 98 9
29 98 14
30 98 1
31 98 27
32 98 63
33 98 60
34 98 83
35 98 73
36 98 64
37 98 57
38 98 52
39 98 14
40 98 80
41 98 50
42 98 38
43 98 74
44 98 13
45 98 53
46 98 5
47 98 58
48 98 99
49 98 35
50 98 29
51 98 33
52 98 90
53 98 88
54 98 78
55 98 97
56 98 33
57 98 86
58 98 59
59 98 71
60 98 53
1 99 2
2 99 13
3 99 58
4 99 36
5 99 18
6 99 90
7 99 82
8 99 28
9 99 97
10 99 39
11 99 97
12 99 37
13 99 49
14 99 74
15 99 9
16 99 79
17 99 20
18 99 27
19 99 64
20 99 7
21 99 29
22 99 76
23 99 17
24 99 21
25 99 75
26 99 23
27 99 47
28 99 50
29 99 19
30 99 64
31 99 92
32 99 48
33 99 15
34 99 56
35 99 50
36 99 35
37 99 26
38 99 94
39 99 29
40 99 7
41 99 75
42 99 39
43 99 61
44 99 53
45 99 94
46 99 67
47 99 26
48 99 93
49 99 75
50 99 36
51 99 25
52 99 4
53 99 53
54 99 71
55 99 3
56 99 84
57 99 60
58 99 29
59 99 34
60 99 19
1 100 25
2 100 2
3 100 1
4 100 96
5 100 20
6 100 47
7 100 17
8 100 15
9 100 81
10 100 69
11 100 10
12 100 82
13 100 42
14 100 90
15 100 34
16 100 77
17 100 62
18 100 80
19 100 89
20 100 52
21 100 41
22 100 32
23 100 79
24 100 71
25 100 50
26 100 8
27 100 2
28 100 29
29 100 28
30 100 94
31 100 92
32 100 90
33 100 99
34 100 34
35 100 45
36 100 38
37 100 46
38 100 19
39 100 72
40 100 35
41 100 19
42 100 81
43 100 2
44 100 21
45 100 61
46 100 4
47 100 1
48 100 16
49 100 17
50 100 24
51 100 86
52 100 85
53 100 4
54 100 35
55 100 67
56 100 99
57 100 1
58 100 77
59 100 3
60 100 88;


end;
